Grupo_edad,Año, Hombre, Mujer
 30-34 años,2004,261,92
,,,
 30-34 años,2005,258,101
,,,
 30-34 años,2006,288,92
,,,
 30-34 años,2007,248,78
,,,
 30-34 años,2008,265,102
,,,
 30-34 años,2009,285,124
,,,
 30-34 años,2010,407,109
,,,
 30-34 años,2011,409,112
,,,
 30-34 años,2012,405,114
,,,
 30-34 años,2013,348,102
,,,
 30-34 años,2014,336,151
,,,
 30-34 años,2015,309,121
,,,
 30-34 años,2016,296,97
,,,
 30-34 años,2017,324,117
,,,
 30-34 años,2018,326,113
,,,
 30-34 años,2019,305,118
,,,
 30-34 años,2020,346,149
,,,
 30-34 años,2021,374,171
,,,
 30-34 años,2022,264,137
,,,
 30-34 años,2023,294,97
,,,
 35-39 años,2000,244,93
,,,
 35-39 años,2001,232,112
,,,
 35-39 años,2002,230,109
,,,
 35-39 años,2003,230,95
,,,
 35-39 años,2004,252,108
,,,
 35-39 años,2005,280,123
,,,
 35-39 años,2006,271,124
,,,
 35-39 años,2007,289,121
,,,
 35-39 años,2008,313,115
,,,
 35-39 años,2009,302,137
,,,
 35-39 años,2010,450,126
,,,
 35-39 años,2011,377,135
,,,
 35-39 años,2012,444,162
,,,
 35-39 años,2013,327,160
,,,
 35-39 años,2014,369,156
,,,
 35-39 años,2015,322,156
,,,
 35-39 años,2016,394,157
,,,
 35-39 años,2017,372,169
,,,
 35-39 años,2018,348,166
,,,
 35-39 años,2019,340,161
,,,
 35-39 años,2020,490,238
,,,
 35-39 años,2021,497,244
,,,
 35-39 años,2022,311,148
,,,
 35-39 años,2023,322,161
,,,
 40-44 años,2000,242,153
,,,
 40-44 años,2001,233,151
,,,
 40-44 años,2002,278,155
,,,
 40-44 años,2003,271,126
,,,
 40-44 años,2004,296,159
,,,
 40-44 años,2005,290,168
,,,
 40-44 años,2006,299,164
,,,
 40-44 años,2007,305,171
,,,
 40-44 años,2008,347,141
,,,
 40-44 años,2009,349,176
,,,
 40-44 años,2010,407,175
,,,
 40-44 años,2011,404,194
,,,
 40-44 años,2012,442,204
,,,
 40-44 años,2013,426,211
,,,
 40-44 años,2014,388,196
,,,
 40-44 años,2015,416,209
,,,
 40-44 años,2016,421,241
,,,
 40-44 años,2017,466,224
,,,
 40-44 años,2018,448,237
,,,
 40-44 años,2019,396,233
,,,
 40-44 años,2020,685,354
,,,
 40-44 años,2021,633,363
,,,
 40-44 años,2022,398,250
,,,
 40-44 años,2023,390,194
,,,
 45-49 años,2000,264,185
,,,
 45-49 años,2001,315,163
,,,
 45-49 años,2002,304,206
,,,
 45-49 años,2003,339,226
,,,
