Grupo_edad,Año, Hombre, Mujer
 30-34 años,2004,88,39
,,,
 30-34 años,2005,116,45
,,,
 30-34 años,2006,94,41
,,,
 30-34 años,2007,109,39
,,,
 30-34 años,2008,120,42
,,,
 30-34 años,2009,121,56
,,,
 30-34 años,2010,129,49
,,,
 30-34 años,2011,119,41
,,,
 30-34 años,2012,147,47
,,,
 30-34 años,2013,143,44
,,,
 30-34 años,2014,124,37
,,,
 30-34 años,2015,135,34
,,,
 30-34 años,2016,166,58
,,,
 30-34 años,2017,182,45
,,,
 30-34 años,2018,190,39
,,,
 30-34 años,2019,172,53
,,,
 30-34 años,2020,226,91
,,,
 30-34 años,2021,325,76
,,,
 30-34 años,2022,232,71
,,,
 30-34 años,2023,206,50
,,,
 35-39 años,2000,109,43
,,,
 35-39 años,2001,90,47
,,,
 35-39 años,2002,113,49
,,,
 35-39 años,2003,106,54
,,,
 35-39 años,2004,117,44
,,,
 35-39 años,2005,115,50
,,,
 35-39 años,2006,96,41
,,,
 35-39 años,2007,98,55
,,,
 35-39 años,2008,107,52
,,,
 35-39 años,2009,141,58
,,,
 35-39 años,2010,124,49
,,,
 35-39 años,2011,164,54
,,,
 35-39 años,2012,144,59
,,,
 35-39 años,2013,158,63
,,,
 35-39 años,2014,152,40
,,,
 35-39 años,2015,151,46
,,,
 35-39 años,2016,165,80
,,,
 35-39 años,2017,189,69
,,,
 35-39 años,2018,188,60
,,,
 35-39 años,2019,165,72
,,,
 35-39 años,2020,257,81
,,,
 35-39 años,2021,289,99
,,,
 35-39 años,2022,239,83
,,,
 35-39 años,2023,221,57
,,,
 40-44 años,2000,106,53
,,,
 40-44 años,2001,90,61
,,,
 40-44 años,2002,93,65
,,,
 40-44 años,2003,111,66
,,,
 40-44 años,2004,131,47
,,,
 40-44 años,2005,138,60
,,,
 40-44 años,2006,106,63
,,,
 40-44 años,2007,110,63
,,,
 40-44 años,2008,127,59
,,,
 40-44 años,2009,153,92
,,,
 40-44 años,2010,138,73
,,,
 40-44 años,2011,144,74
,,,
 40-44 años,2012,146,70
,,,
 40-44 años,2013,152,79
,,,
 40-44 años,2014,169,87
,,,
 40-44 años,2015,166,69
,,,
 40-44 años,2016,187,94
,,,
 40-44 años,2017,227,84
,,,
 40-44 años,2018,198,87
,,,
 40-44 años,2019,221,89
,,,
 40-44 años,2020,279,143
,,,
 40-44 años,2021,357,130
,,,
 40-44 años,2022,221,97
,,,
 40-44 años,2023,210,97
,,,
 45-49 años,2000,100,78
,,,
 45-49 años,2001,113,77
,,,
 45-49 años,2002,120,86
,,,
 45-49 años,2003,110,81
,,,
 45-49 años,2004,125,75
,,,
 45-49 años,2005,127,95
,,,
 45-49 años,2006,143,95
,,,
 45-49 años,2007,126,86
,,,
 45-49 años,2008,136,95
,,,
 45-49 años,2009,164,117
,,,
 45-49 años,2010,170,109
,,,
 45-49 años,2011,154,107
,,,
 45-49 años,2012,172,80
,,,
 45-49 años,2013,172,109
,,,
 45-49 años,2014,187,114
,,,
 45-49 años,2015,173,118
,,,
 45-49 años,2016,180,127
,,,
 45-49 años,2017,228,109
,,,
 45-49 años,2018,204,124
,,,
 45-49 años,2019,274,129
,,,
 45-49 años,2020,381,184
,,,
 45-49 años,2021,418,219
,,,
 45-49 años,2022,303,135
,,,
 45-49 años,2023,288,124
,,,
 50-54 años,2000,122,117
,,,
 50-54 años,2001,153,118
,,,
 50-54 años,2002,145,112
,,,
 50-54 años,2003,165,113
,,,
 50-54 años,2004,148,102
,,,
 50-54 años,2005,139,110
,,,
 50-54 años,2006,169,107
,,,
 50-54 años,2007,157,112
,,,
 50-54 años,2008,161,128
,,,
 50-54 años,2009,173,130
,,,
 50-54 años,2010,203,157
,,,
 50-54 años,2011,172,137
,,,
 50-54 años,2012,208,154
,,,
 50-54 años,2013,171,134
,,,
 50-54 años,2014,215,157
,,,
 50-54 años,2015,233,137
,,,
 50-54 años,2016,248,156
,,,
 50-54 años,2017,255,147
,,,
 50-54 años,2018,250,176
,,,
 50-54 años,2019,277,154
,,,
 50-54 años,2020,439,256
,,,
 50-54 años,2021,447,279
,,,
 50-54 años,2022,358,177
,,,
 50-54 años,2023,272,167
,,,
 55-59 años,2000,160,115
,,,
 55-59 años,2001,162,119
,,,
 55-59 años,2002,171,140
,,,
 55-59 años,2003,190,145
,,,
 55-59 años,2004,187,159
,,,
 55-59 años,2005,173,186
,,,
 55-59 años,2006,180,128
,,,
 55-59 años,2007,173,162
,,,
 55-59 años,2008,190,167
,,,
 55-59 años,2009,214,140
,,,
 55-59 años,2010,227,177
,,,
 55-59 años,2011,214,160
,,,
 55-59 años,2012,250,182
,,,
 55-59 años,2013,231,190
,,,
 55-59 años,2014,242,195
,,,
 55-59 años,2015,265,210
,,,
 55-59 años,2016,296,195
,,,
 55-59 años,2017,284,213
,,,
 55-59 años,2018,286,216
,,,
 55-59 años,2019,338,218
,,,
 55-59 años,2020,508,356
,,,
 55-59 años,2021,494,370
,,,
 55-59 años,2022,409,262
,,,
 55-59 años,2023,330,266
,,,
 60-64 años,2000,206,169
,,,
 60-64 años,2001,193,148
,,,
 60-64 años,2002,189,195
,,,
 60-64 años,2003,240,198
,,,
 60-64 años,2004,239,187
,,,
 60-64 años,2005,219,208
,,,
 60-64 años,2006,207,221
,,,
 60-64 años,2007,221,239
,,,
 60-64 años,2008,276,204
,,,
 60-64 años,2009,257,217
,,,
 60-64 años,2010,271,216
,,,
 60-64 años,2011,262,219
,,,
 60-64 años,2012,258,220
,,,
 60-64 años,2013,284,231
,,,
 60-64 años,2014,307,232
,,,
 60-64 años,2015,298,199
,,,
 60-64 años,2016,287,255
,,,
 60-64 años,2017,322,246
,,,
 60-64 años,2018,328,256
,,,
 60-64 años,2019,351,263
,,,
 60-64 años,2020,625,508
,,,
 60-64 años,2021,630,456
,,,
 60-64 años,2022,438,338
,,,
 60-64 años,2023,390,270
,,,
 65-69 años,2000,266,223
,,,
 65-69 años,2001,285,224
,,,
 65-69 años,2002,319,228
,,,
 65-69 años,2003,266,268
,,,
 65-69 años,2004,278,221
,,,
 65-69 años,2005,279,238
,,,
 65-69 años,2006,276,208
,,,
 65-69 años,2007,274,249
,,,
 65-69 años,2008,291,268
,,,
 65-69 años,2009,309,286
,,,
 65-69 años,2010,357,279
,,,
 65-69 años,2011,294,271
,,,
 65-69 años,2012,329,276
,,,
 65-69 años,2013,353,291
,,,
 65-69 años,2014,333,288
,,,
 65-69 años,2015,335,301
,,,
 65-69 años,2016,380,280
,,,
 65-69 años,2017,347,295
,,,
 65-69 años,2018,370,320
,,,
 65-69 años,2019,395,312
,,,
 65-69 años,2020,702,494
,,,
 65-69 años,2021,699,520
,,,
 65-69 años,2022,492,411
,,,
 65-69 años,2023,447,352
,,,
 70-74 años,2000,343,252
,,,
 70-74 años,2001,304,276
,,,
 70-74 años,2002,361,256
,,,
 70-74 años,2003,347,324
,,,
 70-74 años,2004,383,295
,,,
 70-74 años,2005,333,300
,,,
 70-74 años,2006,365,279
,,,
 70-74 años,2007,380,287
,,,
 70-74 años,2008,373,337
,,,
 70-74 años,2009,397,312
,,,
 70-74 años,2010,418,335
,,,
 70-74 años,2011,413,336
,,,
 70-74 años,2012,368,342
,,,
 70-74 años,2013,433,387
,,,
 70-74 años,2014,441,329
,,,
 70-74 años,2015,449,320
,,,
 70-74 años,2016,513,378
,,,
 70-74 años,2017,461,400
,,,
 70-74 años,2018,469,344
,,,
 70-74 años,2019,507,384
,,,
 70-74 años,2020,823,611
,,,
 70-74 años,2021,748,581
,,,
 70-74 años,2022,581,510
,,,
 70-74 años,2023,562,433
,,,
 75-79 años,2000,363,273
,,,
 75-79 años,2001,348,309
,,,
 75-79 años,2002,396,338
,,,
 75-79 años,2003,374,346
,,,
 75-79 años,2004,411,338
,,,
 75-79 años,2005,403,381
,,,
 75-79 años,2006,422,362
,,,
 75-79 años,2007,469,387
,,,
 75-79 años,2008,475,413
,,,
 75-79 años,2009,468,390
,,,
 75-79 años,2010,497,427
,,,
 75-79 años,2011,468,417
,,,
 75-79 años,2012,464,420
,,,
 75-79 años,2013,549,422
,,,
 75-79 años,2014,474,441
,,,
 75-79 años,2015,499,470
,,,
 75-79 años,2016,529,471
,,,
 75-79 años,2017,479,440
,,,
 75-79 años,2018,541,431
,,,
 75-79 años,2019,550,482
,,,
 75-79 años,2020,898,611
,,,
 75-79 años,2021,924,698
,,,
 75-79 años,2022,671,599
,,,
 75-79 años,2023,596,476
,,,
 80-84 años,2000,311,265
,,,
 80-84 años,2001,307,307
,,,
 80-84 años,2002,365,303
,,,
 80-84 años,2003,407,357
,,,
 80-84 años,2004,418,374
,,,
 80-84 años,2005,407,410
,,,
 80-84 años,2006,404,387
,,,
 80-84 años,2007,496,401
,,,
 80-84 años,2008,468,462
,,,
 80-84 años,2009,459,461
,,,
 80-84 años,2010,497,482
,,,
 80-84 años,2011,502,467
,,,
 80-84 años,2012,516,495
,,,
 80-84 años,2013,625,535
,,,
 80-84 años,2014,574,516
,,,
 80-84 años,2015,539,503
,,,
 80-84 años,2016,583,546
,,,
 80-84 años,2017,560,529
,,,
 80-84 años,2018,576,532
,,,
 80-84 años,2019,576,543
,,,
 80-84 años,2020,892,747
,,,
 80-84 años,2021,890,748
,,,
 80-84 años,2022,752,652
,,,
 80-84 años,2023,607,551
