Grupo_edad,Año, Hombre, Mujer
 50-54 años,2003,81,40
,,,
 50-54 años,2004,74,29
,,,
 50-54 años,2005,94,40
,,,
 50-54 años,2006,81,45
,,,
 50-54 años,2007,95,57
,,,
 50-54 años,2008,101,49
,,,
 50-54 años,2009,102,58
,,,
 50-54 años,2010,85,44
,,,
 50-54 años,2011,110,57
,,,
 50-54 años,2012,106,63
,,,
 50-54 años,2013,95,63
,,,
 50-54 años,2014,106,73
,,,
 50-54 años,2015,134,65
,,,
 50-54 años,2016,129,59
,,,
 50-54 años,2017,142,71
,,,
 50-54 años,2018,120,83
,,,
 50-54 años,2019,144,78
,,,
 50-54 años,2020,238,104
,,,
 50-54 años,2021,281,137
,,,
 50-54 años,2022,152,105
,,,
 50-54 años,2023,146,94
,,,
 55-59 años,2000,75,47
,,,
 55-59 años,2001,60,38
,,,
 55-59 años,2002,59,46
,,,
 55-59 años,2003,74,37
,,,
 55-59 años,2004,83,45
,,,
 55-59 años,2005,85,51
,,,
 55-59 años,2006,86,51
,,,
 55-59 años,2007,90,54
,,,
 55-59 años,2008,113,51
,,,
 55-59 años,2009,116,59
,,,
 55-59 años,2010,99,78
,,,
 55-59 años,2011,95,63
,,,
 55-59 años,2012,126,78
,,,
 55-59 años,2013,131,60
,,,
 55-59 años,2014,119,82
,,,
 55-59 años,2015,154,92
,,,
 55-59 años,2016,158,86
,,,
 55-59 años,2017,157,105
,,,
 55-59 años,2018,175,99
,,,
 55-59 años,2019,147,96
,,,
 55-59 años,2020,267,153
,,,
 55-59 años,2021,348,213
,,,
 55-59 años,2022,196,128
,,,
 55-59 años,2023,225,99
,,,
 60-64 años,2000,82,48
,,,
 60-64 años,2001,86,46
,,,
 60-64 años,2002,80,40
,,,
 60-64 años,2003,89,46
,,,
 60-64 años,2004,77,48
,,,
 60-64 años,2005,90,60
,,,
 60-64 años,2006,102,73
,,,
 60-64 años,2007,95,65
,,,
 60-64 años,2008,114,62
,,,
 60-64 años,2009,126,85
,,,
 60-64 años,2010,117,73
,,,
 60-64 años,2011,112,72
,,,
 60-64 años,2012,142,90
,,,
 60-64 años,2013,114,94
,,,
 60-64 años,2014,153,87
