Grupo_edad,Año, Hombre, Mujer
 30-34 años,2004,148,60
,,,
 30-34 años,2005,121,60
,,,
 30-34 años,2006,124,42
,,,
 30-34 años,2007,106,55
,,,
 30-34 años,2008,119,63
,,,
 30-34 años,2009,135,51
,,,
 30-34 años,2010,145,45
,,,
 30-34 años,2011,146,52
,,,
 30-34 años,2012,134,56
,,,
 30-34 años,2013,162,56
,,,
 30-34 años,2014,147,62
,,,
 30-34 años,2015,147,61
,,,
 30-34 años,2016,158,56
,,,
 30-34 años,2017,188,67
,,,
 30-34 años,2018,187,70
,,,
 30-34 años,2019,219,73
,,,
 30-34 años,2020,251,80
,,,
 30-34 años,2021,321,107
,,,
 30-34 años,2022,237,74
,,,
 30-34 años,2023,226,92
,,,
 35-39 años,2000,156,69
,,,
 35-39 años,2001,142,58
,,,
 35-39 años,2002,137,75
,,,
 35-39 años,2003,148,52
,,,
 35-39 años,2004,138,62
,,,
 35-39 años,2005,129,45
,,,
 35-39 años,2006,140,77
,,,
 35-39 años,2007,151,74
,,,
 35-39 años,2008,149,66
,,,
 35-39 años,2009,166,68
,,,
 35-39 años,2010,166,63
,,,
 35-39 años,2011,196,82
,,,
 35-39 años,2012,190,80
,,,
 35-39 años,2013,180,71
,,,
 35-39 años,2014,183,81
,,,
 35-39 años,2015,198,76
,,,
 35-39 años,2016,187,78
,,,
 35-39 años,2017,212,79
,,,
 35-39 años,2018,226,85
,,,
 35-39 años,2019,223,97
,,,
 35-39 años,2020,305,102
,,,
 35-39 años,2021,406,164
,,,
 35-39 años,2022,259,102
,,,
 35-39 años,2023,265,93
,,,
 40-44 años,2000,163,71
,,,
 40-44 años,2001,165,80
,,,
 40-44 años,2002,160,53
,,,
 40-44 años,2003,198,75
,,,
 40-44 años,2004,162,77
,,,
 40-44 años,2005,173,79
,,,
 40-44 años,2006,174,90
,,,
 40-44 años,2007,176,91
,,,
 40-44 años,2008,181,95
,,,
 40-44 años,2009,167,95
,,,
 40-44 años,2010,192,113
,,,
 40-44 años,2011,211,92
,,,
 40-44 años,2012,187,89
,,,
 40-44 años,2013,198,101
,,,
 40-44 años,2014,232,116
,,,
 40-44 años,2015,223,98
,,,
 40-44 años,2016,237,117
,,,
 40-44 años,2017,274,132
,,,
 40-44 años,2018,263,120
,,,
 40-44 años,2019,288,131
,,,
 40-44 años,2020,400,140
,,,
 40-44 años,2021,498,226
,,,
 40-44 años,2022,303,146
,,,
 40-44 años,2023,300,124
,,,
 45-49 años,2000,194,86
,,,
 45-49 años,2001,193,91
,,,
 45-49 años,2002,188,95
,,,
 45-49 años,2003,165,113
,,,
 45-49 años,2004,185,105
,,,
 45-49 años,2005,218,103
,,,
 45-49 años,2006,172,130
,,,
 45-49 años,2007,186,121
,,,
 45-49 años,2008,214,122
,,,
 45-49 años,2009,223,143
,,,
 45-49 años,2010,217,139
,,,
 45-49 años,2011,248,112
,,,
 45-49 años,2012,273,133
,,,
 45-49 años,2013,265,145
,,,
 45-49 años,2014,260,170
,,,
 45-49 años,2015,282,125
,,,
 45-49 años,2016,288,168
,,,
 45-49 años,2017,302,172
,,,
 45-49 años,2018,314,159
,,,
 45-49 años,2019,376,149
,,,
 45-49 años,2020,549,265
,,,
 45-49 años,2021,705,345
,,,
 45-49 años,2022,375,186
,,,
 45-49 años,2023,377,194
,,,
 50-54 años,2000,195,87
,,,
 50-54 años,2001,189,94
,,,
 50-54 años,2002,187,113
,,,
 50-54 años,2003,208,139
,,,
 50-54 años,2004,220,127
,,,
 50-54 años,2005,193,120
,,,
 50-54 años,2006,230,151
,,,
 50-54 años,2007,271,140
,,,
 50-54 años,2008,249,131
,,,
 50-54 años,2009,270,167
,,,
 50-54 años,2010,290,191
,,,
 50-54 años,2011,261,169
,,,
 50-54 años,2012,304,182
,,,
 50-54 años,2013,337,204
,,,
 50-54 años,2014,316,222
,,,
 50-54 años,2015,302,194
,,,
 50-54 años,2016,338,238
,,,
 50-54 años,2017,385,231
,,,
 50-54 años,2018,355,219
,,,
 50-54 años,2019,400,247
,,,
 50-54 años,2020,610,322
,,,
 50-54 años,2021,739,433
,,,
 50-54 años,2022,497,273
,,,
 50-54 años,2023,456,293
,,,
 55-59 años,2000,209,143
,,,
 55-59 años,2001,214,142
,,,
 55-59 años,2002,201,160
,,,
 55-59 años,2003,234,152
,,,
 55-59 años,2004,203,139
,,,
 55-59 años,2005,253,155
,,,
 55-59 años,2006,261,168
,,,
 55-59 años,2007,230,169
,,,
 55-59 años,2008,257,190
,,,
 55-59 años,2009,302,202
,,,
 55-59 años,2010,282,193
,,,
 55-59 años,2011,306,207
,,,
 55-59 años,2012,335,228
,,,
 55-59 años,2013,323,250
,,,
 55-59 años,2014,372,281
,,,
 55-59 años,2015,390,233
,,,
 55-59 años,2016,418,276
,,,
 55-59 años,2017,450,292
,,,
 55-59 años,2018,446,293
,,,
 55-59 años,2019,424,277
,,,
 55-59 años,2020,805,440
,,,
 55-59 años,2021,891,587
,,,
 55-59 años,2022,564,372
,,,
 55-59 años,2023,536,342
,,,
 60-64 años,2000,221,164
,,,
 60-64 años,2001,231,170
,,,
 60-64 años,2002,239,158
,,,
 60-64 años,2003,228,174
,,,
 60-64 años,2004,239,147
,,,
 60-64 años,2005,265,210
,,,
 60-64 años,2006,252,200
,,,
 60-64 años,2007,313,206
,,,
 60-64 años,2008,288,223
,,,
 60-64 años,2009,328,213
,,,
 60-64 años,2010,298,256
,,,
 60-64 años,2011,303,236
,,,
 60-64 años,2012,346,247
,,,
 60-64 años,2013,383,248
,,,
 60-64 años,2014,368,337
,,,
 60-64 años,2015,362,288
,,,
 60-64 años,2016,452,313
,,,
 60-64 años,2017,451,365
,,,
 60-64 años,2018,519,356
,,,
 60-64 años,2019,471,354
,,,
 60-64 años,2020,873,579
,,,
 60-64 años,2021,"1,035",698
,,,
 60-64 años,2022,651,428
,,,
 60-64 años,2023,564,417
,,,
 65-69 años,2000,243,206
,,,
 65-69 años,2001,228,195
,,,
 65-69 años,2002,252,167
,,,
 65-69 años,2003,241,225
,,,
 65-69 años,2004,251,208
,,,
 65-69 años,2005,263,252
,,,
 65-69 años,2006,317,217
,,,
 65-69 años,2007,297,212
,,,
 65-69 años,2008,348,257
,,,
 65-69 años,2009,307,269
,,,
 65-69 años,2010,343,279
,,,
 65-69 años,2011,381,283
,,,
 65-69 años,2012,343,319
,,,
 65-69 años,2013,388,316
,,,
 65-69 años,2014,398,364
,,,
 65-69 años,2015,383,320
,,,
 65-69 años,2016,463,364
,,,
 65-69 años,2017,494,354
,,,
 65-69 años,2018,504,414
,,,
 65-69 años,2019,462,384
,,,
 65-69 años,2020,849,605
,,,
 65-69 años,2021,965,741
,,,
 65-69 años,2022,667,552
,,,
 65-69 años,2023,649,520
,,,
 70-74 años,2000,244,240
,,,
 70-74 años,2001,246,194
,,,
 70-74 años,2002,262,228
,,,
 70-74 años,2003,277,257
,,,
 70-74 años,2004,282,252
,,,
 70-74 años,2005,324,257
,,,
 70-74 años,2006,288,255
,,,
 70-74 años,2007,302,253
,,,
 70-74 años,2008,330,348
,,,
 70-74 años,2009,332,286
,,,
 70-74 años,2010,337,300
,,,
 70-74 años,2011,357,279
,,,
 70-74 años,2012,374,335
,,,
