Grupo_edad,Año, Hombre, Mujer
 30-34 años,2002,637,258
,,,
 30-34 años,2003,675,267
,,,
 30-34 años,2004,671,264
,,,
 30-34 años,2005,688,261
,,,
 30-34 años,2006,662,261
,,,
 30-34 años,2007,657,261
,,,
 30-34 años,2008,703,281
,,,
 30-34 años,2009,763,292
,,,
 30-34 años,2010,711,273
,,,
 30-34 años,2011,767,276
,,,
 30-34 años,2012,775,287
,,,
 30-34 años,2013,813,303
,,,
 30-34 años,2014,721,314
,,,
 30-34 años,2015,752,281
,,,
 30-34 años,2016,856,298
,,,
 30-34 años,2017,891,284
,,,
 30-34 años,2018,756,297
,,,
 30-34 años,2019,834,311
,,,
 30-34 años,2020,918,338
,,,
 30-34 años,2021,979,408
,,,
 30-34 años,2022,820,301
,,,
 30-34 años,2023,774,290
,,,
 35-39 años,2000,806,301
,,,
 35-39 años,2001,774,294
,,,
 35-39 años,2002,740,313
,,,
 35-39 años,2003,779,314
,,,
 35-39 años,2004,767,346
,,,
 35-39 años,2005,782,340
,,,
 35-39 años,2006,739,326
,,,
 35-39 años,2007,839,332
,,,
 35-39 años,2008,798,340
,,,
 35-39 años,2009,888,399
,,,
 35-39 años,2010,847,375
,,,
 35-39 años,2011,896,347
,,,
 35-39 años,2012,932,400
,,,
 35-39 años,2013,810,353
,,,
 35-39 años,2014,868,373
,,,
 35-39 años,2015,926,376
,,,
 35-39 años,2016,912,387
,,,
 35-39 años,2017,928,383
,,,
 35-39 años,2018,917,397
,,,
 35-39 años,2019,924,374
,,,
 35-39 años,2020,"1,093",464
,,,
 35-39 años,2021,"1,156",636
,,,
 35-39 años,2022,926,422
,,,
 35-39 años,2023,881,403
,,,
 40-44 años,2000,829,369
,,,
 40-44 años,2001,864,392
,,,
 40-44 años,2002,925,442
,,,
 40-44 años,2003,890,408
,,,
 40-44 años,2004,837,396
,,,
 40-44 años,2005,922,408
,,,
 40-44 años,2006,887,440
,,,
 40-44 años,2007,932,449
,,,
 40-44 años,2008,963,453
,,,
 40-44 años,2009,993,525
,,,
 40-44 años,2010,"1,019",430
,,,
 40-44 años,2011,981,467
,,,
 40-44 años,2012,988,514
,,,
 40-44 años,2013,969,536
,,,
 40-44 años,2014,"1,070",477
,,,
 40-44 años,2015,"1,111",562
,,,
 40-44 años,2016,"1,182",587
,,,
 40-44 años,2017,"1,187",582
,,,
 40-44 años,2018,"1,016",564
,,,
 40-44 años,2019,"1,077",550
,,,
 40-44 años,2020,"1,417",767
,,,
 40-44 años,2021,"1,489",855
,,,
 40-44 años,2022,"1,088",588
,,,
 40-44 años,2023,"1,059",569
,,,
 45-49 años,2000,908,512
,,,
 45-49 años,2001,969,531
,,,
 45-49 años,2002,"1,011",545
,,,
 45-49 años,2003,"1,073",543
,,,
 45-49 años,2004,"1,026",608
,,,
 45-49 años,2005,"1,056",576
,,,
 45-49 años,2006,"1,060",552
,,,
 45-49 años,2007,"1,099",610
,,,
 45-49 años,2008,"1,077",607
,,,
 45-49 años,2009,"1,220",711
,,,
 45-49 años,2010,"1,126",664
,,,
 45-49 años,2011,"1,275",677
,,,
 45-49 años,2012,"1,284",711
,,,
 45-49 años,2013,"1,266",742
,,,
 45-49 años,2014,"1,308",723
,,,
 45-49 años,2015,"1,313",747
,,,
 45-49 años,2016,"1,361",781
,,,
 45-49 años,2017,"1,306",770
,,,
 45-49 años,2018,"1,276",786
,,,
 45-49 años,2019,"1,421",870
,,,
 45-49 años,2020,"2,076","1,182"
,,,
 45-49 años,2021,"2,103","1,339"
,,,
 45-49 años,2022,"1,397",822
,,,
 45-49 años,2023,"1,435",924
,,,
 50-54 años,2000,"1,018",641
,,,
 50-54 años,2001,"1,104",670
,,,
 50-54 años,2002,"1,104",698
,,,
 50-54 años,2003,"1,148",721
,,,
 50-54 años,2004,"1,184",730
,,,
 50-54 años,2005,"1,258",800
,,,
 50-54 años,2006,"1,199",799
,,,
 50-54 años,2007,"1,336",811
,,,
 50-54 años,2008,"1,469",851
,,,
 50-54 años,2009,"1,459",907
,,,
 50-54 años,2010,"1,406",876
,,,
 50-54 años,2011,"1,433",895
,,,
 50-54 años,2012,"1,472",986
,,,
 50-54 años,2013,"1,552",990
,,,
 50-54 años,2014,"1,614","1,061"
,,,
 50-54 años,2015,"1,684","1,028"
,,,
 50-54 años,2016,"1,777","1,106"
,,,
 50-54 años,2017,"1,726","1,177"
,,,
 50-54 años,2018,"1,696","1,102"
,,,
 50-54 años,2019,"1,810","1,114"
,,,
 50-54 años,2020,"2,788","1,569"
,,,
 50-54 años,2021,"2,765","1,702"
,,,
 50-54 años,2022,"1,837","1,252"
,,,
 50-54 años,2023,"1,880","1,234"
,,,
 55-59 años,2000,"1,203",804
,,,
 55-59 años,2001,"1,244",856
,,,
 55-59 años,2002,"1,283",846
,,,
 55-59 años,2003,"1,355",835
,,,
 55-59 años,2004,"1,311",918
,,,
 55-59 años,2005,"1,414",998
,,,
 55-59 años,2006,"1,345","1,025"
,,,
 55-59 años,2007,"1,521","1,078"
,,,
 55-59 años,2008,"1,493","1,023"
,,,
 55-59 años,2009,"1,633","1,138"
,,,
 55-59 años,2010,"1,614","1,180"
,,,
 55-59 años,2011,"1,686","1,208"
,,,
 55-59 años,2012,"1,856","1,277"
,,,
 55-59 años,2013,"1,873","1,283"
,,,
 55-59 años,2014,"1,888","1,392"
,,,
 55-59 años,2015,"1,992","1,385"
,,,
 55-59 años,2016,"2,067","1,550"
,,,
 55-59 años,2017,"2,044","1,453"
,,,
 55-59 años,2018,"2,097","1,535"
,,,
 55-59 años,2019,"2,225","1,592"
,,,
 55-59 años,2020,"3,455","2,289"
,,,
 55-59 años,2021,"3,556","2,664"
,,,
 55-59 años,2022,"2,411","1,779"
,,,
 55-59 años,2023,"2,343","1,654"
,,,
 60-64 años,2000,"1,370","1,108"
,,,
 60-64 años,2001,"1,414","1,136"
,,,
