Grupo_edad,Año, Hombre, Mujer
 25-29 años,2023,625,216
,,,
 30-34 años,2000,467,184
,,,
 30-34 años,2001,402,200
,,,
 30-34 años,2002,463,190
,,,
 30-34 años,2003,464,180
,,,
 30-34 años,2004,456,196
,,,
 30-34 años,2005,445,194
,,,
 30-34 años,2006,479,166
,,,
 30-34 años,2007,410,177
,,,
 30-34 años,2008,493,173
,,,
 30-34 años,2009,461,225
,,,
 30-34 años,2010,421,183
,,,
 30-34 años,2011,424,197
,,,
 30-34 años,2012,467,186
,,,
 30-34 años,2013,444,195
,,,
 30-34 años,2014,442,171
,,,
 30-34 años,2015,486,194
,,,
 30-34 años,2016,508,207
,,,
 30-34 años,2017,566,183
,,,
 30-34 años,2018,604,224
,,,
 30-34 años,2019,623,195
,,,
 30-34 años,2020,768,266
,,,
 30-34 años,2021,941,355
,,,
 30-34 años,2022,660,232
,,,
 30-34 años,2023,696,254
,,,
 35-39 años,2000,559,227
,,,
 35-39 años,2001,530,246
,,,
 35-39 años,2002,518,239
,,,
 35-39 años,2003,528,232
,,,
 35-39 años,2004,514,234
,,,
 35-39 años,2005,548,222
,,,
 35-39 años,2006,523,229
,,,
 35-39 años,2007,486,218
,,,
 35-39 años,2008,543,252
,,,
 35-39 años,2009,579,284
,,,
 35-39 años,2010,516,270
,,,
 35-39 años,2011,559,253
,,,
 35-39 años,2012,559,259
,,,
 35-39 años,2013,570,267
,,,
 35-39 años,2014,584,255
,,,
 35-39 años,2015,582,202
,,,
 35-39 años,2016,637,278
,,,
 35-39 años,2017,637,268
,,,
 35-39 años,2018,648,254
,,,
 35-39 años,2019,704,293
,,,
 35-39 años,2020,966,428
,,,
 35-39 años,2021,"1,260",530
,,,
 35-39 años,2022,732,287
,,,
 35-39 años,2023,725,264
,,,
 40-44 años,2000,628,296
,,,
 40-44 años,2001,607,299
,,,
 40-44 años,2002,642,306
,,,
 40-44 años,2003,620,305
,,,
 40-44 años,2004,656,290
,,,
 40-44 años,2005,626,348
,,,
 40-44 años,2006,653,267
,,,
 40-44 años,2007,577,347
,,,
 40-44 años,2008,640,330
,,,
 40-44 años,2009,612,335
,,,
 40-44 años,2010,598,316
,,,
 40-44 años,2011,607,320
,,,
 40-44 años,2012,641,333
,,,
 40-44 años,2013,653,354
,,,
 40-44 años,2014,698,369
,,,
 40-44 años,2015,708,363
,,,
 40-44 años,2016,787,393
,,,
 40-44 años,2017,759,397
,,,
 40-44 años,2018,820,377
,,,
 40-44 años,2019,862,437
,,,
 40-44 años,2020,"1,398",628
,,,
 40-44 años,2021,"1,594",761
,,,
 40-44 años,2022,879,429
,,,
 40-44 años,2023,893,429
,,,
 45-49 años,2000,685,381
,,,
 45-49 años,2001,679,357
,,,
 45-49 años,2002,705,391
,,,
 45-49 años,2003,711,407
,,,
 45-49 años,2004,727,392
,,,
 45-49 años,2005,762,452
,,,
 45-49 años,2006,691,422
,,,
 45-49 años,2007,829,425
,,,
 45-49 años,2008,745,431
,,,
 45-49 años,2009,813,504
,,,
 45-49 años,2010,764,444
,,,
 45-49 años,2011,753,497
,,,
 45-49 años,2012,785,447
,,,
 45-49 años,2013,801,495
,,,
 45-49 años,2014,833,480
,,,
 45-49 años,2015,858,447
,,,
 45-49 años,2016,923,563
,,,
 45-49 años,2017,954,583
,,,
 45-49 años,2018,971,592
,,,
 45-49 años,2019,"1,047",572
,,,
 45-49 años,2020,"1,885",946
,,,
 45-49 años,2021,"2,157","1,160"
,,,
 45-49 años,2022,"1,122",602
,,,
 45-49 años,2023,"1,072",619
,,,
 50-54 años,2000,722,443
,,,
 50-54 años,2001,787,476
,,,
 50-54 años,2002,772,466
,,,
 50-54 años,2003,766,534
,,,
 50-54 años,2004,830,492
,,,
 50-54 años,2005,876,524
,,,
 50-54 años,2006,800,526
,,,
 50-54 años,2007,880,544
,,,
