Grupo_edad,Año, Hombre, Mujer
 30-34 años,2004,265,107
,,,
 30-34 años,2005,289,93
,,,
 30-34 años,2006,253,105
,,,
 30-34 años,2007,311,111
,,,
 30-34 años,2008,342,127
,,,
 30-34 años,2009,365,152
,,,
 30-34 años,2010,408,145
,,,
 30-34 años,2011,538,135
,,,
 30-34 años,2012,490,132
,,,
 30-34 años,2013,375,124
,,,
 30-34 años,2014,309,140
,,,
 30-34 años,2015,295,157
,,,
 30-34 años,2016,317,123
,,,
 30-34 años,2017,376,123
,,,
 30-34 años,2018,372,134
,,,
 30-34 años,2019,387,136
,,,
 30-34 años,2020,493,205
,,,
 30-34 años,2021,673,241
,,,
 30-34 años,2022,590,195
,,,
 30-34 años,2023,558,188
,,,
 35-39 años,2000,290,132
,,,
 35-39 años,2001,266,127
,,,
 35-39 años,2002,275,148
,,,
 35-39 años,2003,268,123
,,,
 35-39 años,2004,296,118
,,,
 35-39 años,2005,325,139
,,,
 35-39 años,2006,285,139
,,,
 35-39 años,2007,350,174
,,,
 35-39 años,2008,347,170
,,,
 35-39 años,2009,453,181
,,,
 35-39 años,2010,501,184
,,,
 35-39 años,2011,626,187
,,,
 35-39 años,2012,510,156
,,,
 35-39 años,2013,509,193
,,,
 35-39 años,2014,420,181
,,,
 35-39 años,2015,417,169
,,,
 35-39 años,2016,405,184
,,,
 35-39 años,2017,427,175
,,,
 35-39 años,2018,466,176
,,,
 35-39 años,2019,522,204
,,,
 35-39 años,2020,689,297
,,,
 35-39 años,2021,886,392
,,,
 35-39 años,2022,591,238
,,,
 35-39 años,2023,608,245
,,,
 40-44 años,2000,322,172
,,,
 40-44 años,2001,316,189
,,,
 40-44 años,2002,332,165
,,,
 40-44 años,2003,336,188
,,,
 40-44 años,2004,300,188
,,,
 40-44 años,2005,379,210
,,,
 40-44 años,2006,335,199
,,,
 40-44 años,2007,371,202
,,,
 40-44 años,2008,427,222
,,,
 40-44 años,2009,493,251
,,,
 40-44 años,2010,502,252
,,,
 40-44 años,2011,587,241
,,,
 40-44 años,2012,533,236
,,,
 40-44 años,2013,532,258
,,,
 40-44 años,2014,497,273
,,,
 40-44 años,2015,493,274
,,,
 40-44 años,2016,570,264
,,,
 40-44 años,2017,545,279
,,,
 40-44 años,2018,591,303
,,,
 40-44 años,2019,657,280
,,,
 40-44 años,2020,947,476
,,,
 40-44 años,2021,"1,112",564
,,,
 40-44 años,2022,817,443
,,,
 40-44 años,2023,761,367
,,,
 45-49 años,2000,339,200
,,,
 45-49 años,2001,378,212
,,,
 45-49 años,2002,366,235
,,,
 45-49 años,2003,463,264
,,,
 45-49 años,2004,391,250
,,,
 45-49 años,2005,448,292
,,,
 45-49 años,2006,448,293
,,,
 45-49 años,2007,526,311
,,,
 45-49 años,2008,533,298
,,,
 45-49 años,2009,565,339
,,,
 45-49 años,2010,623,360
,,,
 45-49 años,2011,674,335
,,,
 45-49 años,2012,651,328
,,,
 45-49 años,2013,691,344
,,,
 45-49 años,2014,648,363
,,,
 45-49 años,2015,679,385
,,,
 45-49 años,2016,713,391
,,,
 45-49 años,2017,755,423
,,,
 45-49 años,2018,762,382
,,,
 45-49 años,2019,896,466
,,,
 45-49 años,2020,"1,475",704
,,,
 45-49 años,2021,"1,666",879
,,,
 45-49 años,2022,"1,126",566
,,,
 45-49 años,2023,987,513
,,,
 50-54 años,2000,466,312
,,,
 50-54 años,2001,470,326
,,,
 50-54 años,2002,536,352
,,,
 50-54 años,2003,489,350
,,,
 50-54 años,2004,546,345
,,,
 50-54 años,2005,571,360
,,,
 50-54 años,2006,608,413
,,,
 50-54 años,2007,647,416
,,,
 50-54 años,2008,678,433
,,,
 50-54 años,2009,779,443
,,,
 50-54 años,2010,788,382
,,,
 50-54 años,2011,764,482
,,,
 50-54 años,2012,812,468
,,,
 50-54 años,2013,836,532
,,,
 50-54 años,2014,855,518
,,,
 50-54 años,2015,842,514
,,,
 50-54 años,2016,907,517
,,,
 50-54 años,2017,912,540
,,,
 50-54 años,2018,934,545
,,,
 50-54 años,2019,"1,047",612
,,,
 50-54 años,2020,"1,876",992
,,,
 50-54 años,2021,"1,939","1,153"
,,,
 50-54 años,2022,"1,437",803
,,,
 50-54 años,2023,"1,390",789
,,,
 55-59 años,2000,616,430
,,,
 55-59 años,2001,591,426
,,,
 55-59 años,2002,633,433
,,,
 55-59 años,2003,632,442
,,,
 55-59 años,2004,741,439
,,,
 55-59 años,2005,746,508
,,,
 55-59 años,2006,772,510
,,,
 55-59 años,2007,799,549
,,,
 55-59 años,2008,812,506
,,,
 55-59 años,2009,924,624
,,,
 55-59 años,2010,936,554
,,,
 55-59 años,2011,908,584
,,,
 55-59 años,2012,984,648
,,,
 55-59 años,2013,"1,025",642
,,,
 55-59 años,2014,"1,059",706
,,,
 55-59 años,2015,"1,107",679
,,,
 55-59 años,2016,"1,195",728
,,,
 55-59 años,2017,"1,215",778
,,,
 55-59 años,2018,"1,235",792
,,,
 55-59 años,2019,"1,284",827
,,,
 55-59 años,2020,"2,310","1,306"
,,,
