Grupo_edad,Año, Hombre, Mujer
 60-64 años,2000,"1,749","1,558"
,,,
 60-64 años,2001,"1,845","1,651"
,,,
 60-64 años,2002,"1,873","1,570"
,,,
 60-64 años,2003,"1,905","1,702"
,,,
 60-64 años,2004,"1,959","1,643"
,,,
 60-64 años,2005,"1,954","1,675"
,,,
 60-64 años,2006,"1,985","1,724"
,,,
 60-64 años,2007,"2,146","1,771"
,,,
 60-64 años,2008,"2,183","1,820"
,,,
 60-64 años,2009,"2,203","1,811"
,,,
 60-64 años,2010,"2,328","1,860"
,,,
 60-64 años,2011,"2,338","1,826"
,,,
 60-64 años,2012,"2,475","1,905"
,,,
 60-64 años,2013,"2,567","1,923"
,,,
 60-64 años,2014,"2,689","1,961"
,,,
 60-64 años,2015,"2,720","2,122"
,,,
 60-64 años,2016,"3,004","2,215"
,,,
 60-64 años,2017,"2,871","2,186"
,,,
 60-64 años,2018,"2,902","2,264"
,,,
 60-64 años,2019,"3,061","2,237"
,,,
 60-64 años,2020,"6,854","4,065"
,,,
 60-64 años,2021,"5,771","3,945"
,,,
 60-64 años,2022,"3,252","2,382"
,,,
 60-64 años,2023,"2,949","2,220"
,,,
 65-69 años,2000,"2,128","1,995"
,,,
 65-69 años,2001,"2,081","2,044"
,,,
 65-69 años,2002,"2,142","2,027"
,,,
 65-69 años,2003,"2,147","2,103"
,,,
 65-69 años,2004,"2,205","2,059"
,,,
 65-69 años,2005,"2,165","2,085"
,,,
 65-69 años,2006,"2,220","2,057"
,,,
 65-69 años,2007,"2,271","2,075"
,,,
 65-69 años,2008,"2,311","2,146"
,,,
 65-69 años,2009,"2,435","2,090"
,,,
 65-69 años,2010,"2,413","2,213"
,,,
 65-69 años,2011,"2,437","2,159"
,,,
 65-69 años,2012,"2,676","2,290"
,,,
 65-69 años,2013,"2,728","2,339"
,,,
 65-69 años,2014,"2,898","2,432"
,,,
 65-69 años,2015,"2,909","2,498"
,,,
 65-69 años,2016,"3,094","2,608"
,,,
 65-69 años,2017,"3,102","2,544"
,,,
 65-69 años,2018,"3,127","2,652"
,,,
 65-69 años,2019,"3,273","2,723"
,,,
 65-69 años,2020,"7,115","4,814"
,,,
 65-69 años,2021,"6,111","4,598"
,,,
 65-69 años,2022,"3,625","2,983"
,,,
 65-69 años,2023,"3,391","2,794"
,,,
 70-74 años,2000,"2,231","2,471"
,,,
 70-74 años,2001,"2,312","2,465"
,,,
 70-74 años,2002,"2,304","2,486"
,,,
 70-74 años,2003,"2,547","2,537"
,,,
 70-74 años,2004,"2,441","2,591"
,,,
 70-74 años,2005,"2,535","2,651"
,,,
 70-74 años,2006,"2,577","2,519"
,,,
 70-74 años,2007,"2,620","2,716"
,,,
 70-74 años,2008,"2,686","2,584"
,,,
 70-74 años,2009,"2,601","2,596"
,,,
 70-74 años,2010,"2,731","2,660"
,,,
 70-74 años,2011,"2,775","2,568"
,,,
 70-74 años,2012,"2,790","2,583"
,,,
 70-74 años,2013,"2,956","2,634"
,,,
 70-74 años,2014,"2,979","2,851"
,,,
 70-74 años,2015,"3,006","2,751"
,,,
 70-74 años,2016,"3,175","2,924"
,,,
 70-74 años,2017,"3,210","2,975"
,,,
 70-74 años,2018,"3,218","3,020"
,,,
 70-74 años,2019,"3,350","3,082"
,,,
 70-74 años,2020,"6,926","5,004"
,,,
 70-74 años,2021,"6,183","5,032"
,,,
 70-74 años,2022,"3,864","3,365"
,,,
 70-74 años,2023,"3,534","3,315"
,,,
 75-79 años,2000,"2,355","2,636"
,,,
 75-79 años,2001,"2,441","2,654"
,,,
 75-79 años,2002,"2,454","2,701"
,,,
 75-79 años,2003,"2,442","2,812"
,,,
 75-79 años,2004,"2,522","3,003"
,,,
 75-79 años,2005,"2,641","3,009"
,,,
 75-79 años,2006,"2,645","3,041"
,,,
 75-79 años,2007,"2,698","3,113"
,,,
 75-79 años,2008,"2,783","3,325"
,,,
 75-79 años,2009,"2,845","3,231"
,,,
 75-79 años,2010,"2,966","3,208"
,,,
 75-79 años,2011,"2,990","3,164"
,,,
 75-79 años,2012,"2,967","3,217"
,,,
 75-79 años,2013,"2,979","3,298"
,,,
 75-79 años,2014,"2,983","3,150"
,,,
 75-79 años,2015,"3,143","3,307"
,,,
 75-79 años,2016,"3,154","3,252"
,,,
 75-79 años,2017,"3,206","3,408"
,,,
 75-79 años,2018,"3,295","3,503"
,,,
 75-79 años,2019,"3,362","3,332"
,,,
 75-79 años,2020,"6,110","5,155"
,,,
 75-79 años,2021,"5,811","5,260"
,,,
 75-79 años,2022,"3,860","3,995"
,,,
 75-79 años,2023,"3,673","3,777"
,,,
 80-84 años,2000,"1,800","2,488"
,,,
 80-84 años,2001,"1,960","2,526"
,,,
 80-84 años,2002,"2,020","2,624"
,,,
 80-84 años,2003,"2,244","2,820"
,,,
 80-84 años,2004,"2,402","3,104"
,,,
 80-84 años,2005,"2,600","3,098"
,,,
 80-84 años,2006,"2,545","3,147"
,,,
 80-84 años,2007,"2,506","3,323"
,,,
 80-84 años,2008,"2,479","3,447"
,,,
 80-84 años,2009,"2,590","3,440"
,,,
 80-84 años,2010,"2,741","3,587"
,,,
 80-84 años,2011,"2,812","3,690"
,,,
