Grupo_edad,Año, Hombre, Mujer
 30-34 años,2004,102,32
,,,
 30-34 años,2005,125,29
,,,
 30-34 años,2006,102,45
,,,
 30-34 años,2007,153,51
,,,
 30-34 años,2008,143,45
,,,
 30-34 años,2009,130,34
,,,
 30-34 años,2010,158,49
,,,
 30-34 años,2011,148,53
,,,
 30-34 años,2012,136,53
,,,
 30-34 años,2013,152,49
,,,
 30-34 años,2014,133,52
,,,
 30-34 años,2015,155,50
,,,
 30-34 años,2016,168,61
,,,
 30-34 años,2017,174,60
,,,
 30-34 años,2018,269,56
,,,
 30-34 años,2019,252,77
,,,
 30-34 años,2020,256,88
,,,
 30-34 años,2021,340,113
,,,
 30-34 años,2022,299,69
,,,
 30-34 años,2023,319,99
,,,
 35-39 años,2000,105,29
,,,
 35-39 años,2001,84,30
,,,
 35-39 años,2002,76,26
,,,
 35-39 años,2003,90,38
,,,
 35-39 años,2004,112,28
,,,
 35-39 años,2005,97,29
,,,
 35-39 años,2006,108,35
,,,
 35-39 años,2007,144,52
,,,
 35-39 años,2008,154,55
,,,
 35-39 años,2009,169,53
,,,
 35-39 años,2010,160,49
,,,
 35-39 años,2011,160,50
,,,
 35-39 años,2012,151,61
,,,
 35-39 años,2013,149,69
,,,
 35-39 años,2014,138,51
,,,
 35-39 años,2015,165,78
,,,
 35-39 años,2016,179,65
,,,
 35-39 años,2017,175,76
,,,
 35-39 años,2018,249,85
,,,
 35-39 años,2019,254,84
,,,
 35-39 años,2020,317,126
,,,
 35-39 años,2021,352,158
,,,
 35-39 años,2022,280,88
,,,
 35-39 años,2023,328,106
,,,
 40-44 años,2000,83,29
,,,
 40-44 años,2001,95,40
,,,
 40-44 años,2002,104,46
,,,
 40-44 años,2003,87,35
,,,
 40-44 años,2004,103,36
,,,
 40-44 años,2005,114,46
,,,
 40-44 años,2006,129,40
,,,
 40-44 años,2007,139,66
,,,
 40-44 años,2008,149,60
,,,
 40-44 años,2009,135,67
,,,
 40-44 años,2010,156,58
,,,
 40-44 años,2011,142,69
,,,
 40-44 años,2012,157,65
,,,
 40-44 años,2013,168,71
,,,
 40-44 años,2014,175,95
,,,
 40-44 años,2015,206,94
,,,
 40-44 años,2016,239,97
,,,
 40-44 años,2017,236,103
,,,
 40-44 años,2018,290,112
,,,
 40-44 años,2019,275,124
,,,
 40-44 años,2020,398,166
,,,
 40-44 años,2021,468,176
,,,
 40-44 años,2022,304,123
,,,
 40-44 años,2023,358,132
,,,
 45-49 años,2000,82,46
,,,
 45-49 años,2001,86,49
,,,
 45-49 años,2002,98,40
,,,
 45-49 años,2003,75,48
,,,
 45-49 años,2004,106,62
,,,
 45-49 años,2005,112,68
,,,
 45-49 años,2006,103,67
,,,
 45-49 años,2007,139,56
,,,
 45-49 años,2008,148,57
,,,
 45-49 años,2009,179,69
,,,
 45-49 años,2010,165,82
,,,
 45-49 años,2011,155,90
,,,
 45-49 años,2012,176,88
,,,
 45-49 años,2013,187,105
,,,
 45-49 años,2014,187,110
,,,
 45-49 años,2015,217,109
,,,
 45-49 años,2016,249,123
,,,
 45-49 años,2017,275,121
,,,
 45-49 años,2018,268,142
,,,
 45-49 años,2019,271,155
,,,
 45-49 años,2020,544,215
,,,
 45-49 años,2021,535,286
,,,
 45-49 años,2022,350,147
,,,
 45-49 años,2023,400,170
,,,
 50-54 años,2000,81,41
,,,
 50-54 años,2001,89,46
,,,
 50-54 años,2002,90,46
,,,
 50-54 años,2003,82,56
,,,
 50-54 años,2004,96,66
,,,
 50-54 años,2005,106,64
,,,
 50-54 años,2006,116,77
,,,
 50-54 años,2007,157,84
,,,
 50-54 años,2008,166,80
,,,
 50-54 años,2009,160,87
,,,
 50-54 años,2010,199,110
,,,
 50-54 años,2011,197,93
,,,
 50-54 años,2012,209,112
,,,
 50-54 años,2013,213,120
,,,
 50-54 años,2014,206,125
,,,
 50-54 años,2015,249,141
,,,
 50-54 años,2016,245,152
,,,
 50-54 años,2017,260,169
,,,
 50-54 años,2018,284,190
