Grupo_edad,Año, Hombre, Mujer
 30-34 años,2004,69,35
,,,
 30-34 años,2005,96,29
,,,
 30-34 años,2006,95,37
,,,
 30-34 años,2007,104,26
,,,
 30-34 años,2008,104,36
,,,
 30-34 años,2009,95,35
,,,
 30-34 años,2010,160,27
,,,
 30-34 años,2011,149,32
,,,
 30-34 años,2012,114,34
,,,
 30-34 años,2013,107,34
,,,
 30-34 años,2014,85,33
,,,
 30-34 años,2015,82,33
,,,
 30-34 años,2016,103,44
,,,
 30-34 años,2017,128,46
,,,
 30-34 años,2018,122,51
,,,
 30-34 años,2019,107,46
,,,
 30-34 años,2020,118,46
,,,
 30-34 años,2021,151,54
,,,
 30-34 años,2022,143,44
,,,
 30-34 años,2023,119,48
,,,
 35-39 años,2000,91,38
,,,
 35-39 años,2001,73,39
,,,
 35-39 años,2002,89,36
,,,
 35-39 años,2003,98,40
,,,
 35-39 años,2004,86,39
,,,
 35-39 años,2005,104,23
,,,
 35-39 años,2006,99,32
,,,
 35-39 años,2007,100,46
,,,
 35-39 años,2008,133,39
,,,
 35-39 años,2009,95,34
,,,
 35-39 años,2010,180,45
,,,
 35-39 años,2011,159,51
,,,
 35-39 años,2012,108,32
,,,
 35-39 años,2013,95,34
,,,
 35-39 años,2014,109,56
,,,
 35-39 años,2015,115,53
,,,
 35-39 años,2016,108,59
,,,
 35-39 años,2017,150,55
,,,
 35-39 años,2018,154,45
,,,
 35-39 años,2019,112,63
,,,
 35-39 años,2020,111,54
,,,
 35-39 años,2021,173,75
,,,
 35-39 años,2022,134,55
,,,
 35-39 años,2023,125,51
,,,
 40-44 años,2000,73,41
,,,
 40-44 años,2001,90,37
,,,
 40-44 años,2002,87,42
,,,
 40-44 años,2003,100,52
,,,
 40-44 años,2004,73,46
,,,
 40-44 años,2005,97,48
,,,
 40-44 años,2006,96,36
,,,
 40-44 años,2007,110,51
,,,
 40-44 años,2008,103,53
,,,
 40-44 años,2009,112,38
,,,
 40-44 años,2010,122,51
,,,
 40-44 años,2011,141,67
,,,
 40-44 años,2012,102,44
,,,
 40-44 años,2013,123,56
,,,
 40-44 años,2014,128,47
,,,
 40-44 años,2015,100,62
,,,
 40-44 años,2016,129,64
,,,
 40-44 años,2017,164,64
,,,
 40-44 años,2018,154,46
,,,
 40-44 años,2019,139,67
,,,
 40-44 años,2020,142,79
,,,
 40-44 años,2021,206,102
,,,
 40-44 años,2022,130,62
,,,
 40-44 años,2023,134,65
,,,
 45-49 años,2000,78,40
,,,
 45-49 años,2001,96,55
,,,
 45-49 años,2002,126,71
,,,
 45-49 años,2003,90,58
,,,
 45-49 años,2004,114,62
,,,
 45-49 años,2005,105,60
,,,
 45-49 años,2006,96,63
,,,
 45-49 años,2007,114,55
,,,
 45-49 años,2008,101,77
,,,
 45-49 años,2009,129,71
,,,
 45-49 años,2010,129,77
,,,
 45-49 años,2011,157,72
,,,
 45-49 años,2012,140,71
,,,
 45-49 años,2013,131,72
,,,
 45-49 años,2014,131,75
,,,
 45-49 años,2015,141,67
,,,
 45-49 años,2016,167,73
,,,
 45-49 años,2017,168,87
,,,
 45-49 años,2018,153,74
,,,
 45-49 años,2019,174,79
,,,
 45-49 años,2020,204,110
,,,
 45-49 años,2021,240,162
,,,
 45-49 años,2022,178,96
,,,
 45-49 años,2023,171,86
,,,
 50-54 años,2000,103,85
,,,
 50-54 años,2001,97,67
,,,
 50-54 años,2002,104,73
,,,
 50-54 años,2003,138,83
,,,
 50-54 años,2004,117,81
,,,
 50-54 años,2005,128,85
,,,
 50-54 años,2006,147,91
,,,
 50-54 años,2007,137,93
,,,
 50-54 años,2008,150,76
,,,
 50-54 años,2009,152,102
,,,
 50-54 años,2010,149,95
,,,
 50-54 años,2011,180,85
,,,
 50-54 años,2012,164,83
,,,
 50-54 años,2013,167,110
,,,
 50-54 años,2014,146,102
,,,
 50-54 años,2015,143,107
,,,
 50-54 años,2016,154,119
,,,
 50-54 años,2017,209,117
,,,
 50-54 años,2018,169,105
,,,
 50-54 años,2019,210,124
,,,
 50-54 años,2020,282,161
,,,
 50-54 años,2021,295,173
,,,
 50-54 años,2022,225,136
,,,
 50-54 años,2023,209,113
,,,
 55-59 años,2000,111,87
,,,
 55-59 años,2001,102,83
,,,
 55-59 años,2002,140,91
,,,
 55-59 años,2003,160,103
,,,
 55-59 años,2004,156,101
,,,
 55-59 años,2005,139,103
,,,
 55-59 años,2006,144,104
,,,
 55-59 años,2007,167,116
,,,
 55-59 años,2008,163,119
,,,
 55-59 años,2009,176,123
,,,
 55-59 años,2010,167,121
,,,
 55-59 años,2011,180,141
,,,
 55-59 años,2012,170,121
,,,
 55-59 años,2013,205,151
,,,
 55-59 años,2014,218,147
,,,
 55-59 años,2015,202,146
,,,
 55-59 años,2016,209,140
,,,
 55-59 años,2017,239,152
,,,
 55-59 años,2018,225,169
,,,
 55-59 años,2019,231,162
,,,
 55-59 años,2020,327,216
,,,
 55-59 años,2021,401,264
,,,
 55-59 años,2022,270,166
