Grupo_edad,Año, Hombre, Mujer
 60-64 años,2007,114,86
,,,
 60-64 años,2008,120,90
,,,
 60-64 años,2009,148,78
,,,
 60-64 años,2010,150,95
,,,
 60-64 años,2011,144,87
,,,
 60-64 años,2012,145,104
,,,
 60-64 años,2013,147,108
,,,
 60-64 años,2014,175,136
,,,
 60-64 años,2015,178,138
,,,
 60-64 años,2016,224,110
,,,
 60-64 años,2017,186,147
,,,
 60-64 años,2018,224,153
,,,
 60-64 años,2019,233,133
,,,
 60-64 años,2020,325,206
,,,
 60-64 años,2021,389,230
,,,
 60-64 años,2022,280,163
,,,
 60-64 años,2023,260,184
,,,
 65-69 años,2000,90,80
,,,
 65-69 años,2001,103,75
,,,
 65-69 años,2002,101,87
,,,
 65-69 años,2003,110,83
,,,
 65-69 años,2004,113,92
,,,
 65-69 años,2005,135,108
,,,
 65-69 años,2006,137,99
,,,
 65-69 años,2007,134,69
,,,
 65-69 años,2008,148,86
,,,
 65-69 años,2009,159,113
,,,
 65-69 años,2010,159,114
,,,
 65-69 años,2011,174,115
,,,
 65-69 años,2012,163,129
,,,
 65-69 años,2013,190,111
,,,
 65-69 años,2014,191,132
,,,
 65-69 años,2015,180,150
,,,
 65-69 años,2016,193,134
,,,
 65-69 años,2017,236,156
,,,
 65-69 años,2018,202,139
,,,
 65-69 años,2019,194,158
,,,
 65-69 años,2020,336,212
,,,
 65-69 años,2021,436,290
,,,
 65-69 años,2022,265,185
,,,
 65-69 años,2023,305,183
,,,
 70-74 años,2000,115,101
,,,
 70-74 años,2001,147,113
,,,
 70-74 años,2002,139,84
,,,
 70-74 años,2003,138,90
,,,
 70-74 años,2004,141,102
,,,
 70-74 años,2005,120,116
,,,
 70-74 años,2006,112,102
,,,
 70-74 años,2007,127,116
,,,
 70-74 años,2008,166,124
,,,
 70-74 años,2009,165,114
,,,
 70-74 años,2010,162,121
,,,
 70-74 años,2011,171,156
,,,
 70-74 años,2012,187,167
,,,
 70-74 años,2013,189,154
,,,
 70-74 años,2014,190,138
,,,
 70-74 años,2015,239,173
,,,
 70-74 años,2016,217,155
,,,
 70-74 años,2017,229,159
,,,
 70-74 años,2018,226,170
,,,
 70-74 años,2019,218,153
,,,
 70-74 años,2020,374,258
,,,
 70-74 años,2021,419,327
,,,
 70-74 años,2022,326,203
,,,
 70-74 años,2023,301,225
,,,
 75-79 años,2000,140,122
,,,
 75-79 años,2001,140,111
,,,
 75-79 años,2002,143,114
,,,
 75-79 años,2003,130,101
,,,
 75-79 años,2004,135,106
,,,
 75-79 años,2005,152,120
,,,
 75-79 años,2006,169,121
,,,
 75-79 años,2007,153,137
,,,
 75-79 años,2008,181,143
,,,
 75-79 años,2009,181,133
,,,
 75-79 años,2010,170,153
,,,
 75-79 años,2011,174,177
,,,
 75-79 años,2012,193,136
,,,
 75-79 años,2013,192,165
,,,
 75-79 años,2014,222,152
,,,
 75-79 años,2015,238,213
,,,
 75-79 años,2016,228,186
,,,
 75-79 años,2017,233,187
,,,
 75-79 años,2018,208,195
,,,
 75-79 años,2019,235,197
,,,
 75-79 años,2020,323,259
,,,
 75-79 años,2021,388,317
,,,
 75-79 años,2022,282,276
,,,
 75-79 años,2023,295,256
,,,
 80-84 años,2000,117,118
,,,
 80-84 años,2001,105,119
,,,
 80-84 años,2002,122,138
,,,
 80-84 años,2003,118,132
,,,
 80-84 años,2004,131,136
,,,
 80-84 años,2005,171,151
,,,
 80-84 años,2006,150,160
,,,
 80-84 años,2007,153,128
,,,
 80-84 años,2008,145,156
,,,
 80-84 años,2009,146,140
,,,
 80-84 años,2010,158,144
,,,
 80-84 años,2011,165,161
,,,
 80-84 años,2012,188,162
,,,
 80-84 años,2013,203,172
,,,
 80-84 años,2014,210,196
,,,
 80-84 años,2015,263,214
,,,
 80-84 años,2016,213,188
,,,
 80-84 años,2017,202,186
,,,
 80-84 años,2018,211,178
,,,
 80-84 años,2019,185,205
,,,
 80-84 años,2020,344,293
,,,
 80-84 años,2021,359,312
,,,
 80-84 años,2022,291,252
,,,
 80-84 años,2023,268,278
,,,
 85 años y más,2000,173,210
,,,
 85 años y más,2001,186,249
,,,
 85 años y más,2002,206,240
,,,
 85 años y más,2003,198,288
,,,
 85 años y más,2004,198,293
,,,
 85 años y más,2005,255,272
,,,
 85 años y más,2006,279,280
,,,
 85 años y más,2007,267,284
,,,
 85 años y más,2008,275,314
,,,
 85 años y más,2009,274,338
,,,
 85 años y más,2010,283,346
,,,
 85 años y más,2011,313,359
,,,
 85 años y más,2012,306,363
,,,
 85 años y más,2013,335,408
,,,
 85 años y más,2014,343,391
,,,
 85 años y más,2015,435,480
,,,
 85 años y más,2016,330,398
,,,
 85 años y más,2017,341,406
,,,
 85 años y más,2018,309,417
,,,
 85 años y más,2019,359,438
,,,
 85 años y más,2020,432,487
,,,
 85 años y más,2021,517,604
,,,
 85 años y más,2022,433,522
,,,
 85 años y más,2023,368,502
