Grupo_edad,Año, Hombre, Mujer
 30-34 años,2004,264,112
,,,
 30-34 años,2005,255,110
,,,
 30-34 años,2006,275,142
,,,
 30-34 años,2007,353,138
,,,
 30-34 años,2008,322,110
,,,
 30-34 años,2009,488,138
,,,
 30-34 años,2010,416,113
,,,
 30-34 años,2011,536,130
,,,
 30-34 años,2012,519,121
,,,
 30-34 años,2013,482,135
,,,
 30-34 años,2014,381,112
,,,
 30-34 años,2015,497,130
,,,
 30-34 años,2016,472,142
,,,
 30-34 años,2017,554,124
,,,
 30-34 años,2018,445,120
,,,
 30-34 años,2019,459,139
,,,
 30-34 años,2020,389,138
,,,
 30-34 años,2021,435,150
,,,
 30-34 años,2022,386,135
,,,
 30-34 años,2023,437,127
,,,
 35-39 años,2000,288,134
,,,
 35-39 años,2001,291,139
,,,
 35-39 años,2002,288,130
,,,
 35-39 años,2003,281,135
,,,
 35-39 años,2004,278,107
,,,
 35-39 años,2005,268,107
,,,
 35-39 años,2006,315,124
,,,
 35-39 años,2007,372,140
,,,
 35-39 años,2008,376,149
,,,
 35-39 años,2009,542,184
,,,
 35-39 años,2010,484,152
,,,
 35-39 años,2011,586,144
,,,
 35-39 años,2012,558,154
,,,
 35-39 años,2013,500,159
,,,
 35-39 años,2014,434,171
,,,
 35-39 años,2015,512,185
,,,
 35-39 años,2016,516,162
,,,
 35-39 años,2017,567,173
,,,
 35-39 años,2018,484,146
,,,
 35-39 años,2019,431,168
,,,
 35-39 años,2020,503,194
,,,
 35-39 años,2021,597,214
,,,
 35-39 años,2022,419,165
,,,
 35-39 años,2023,475,165
,,,
 40-44 años,2000,262,135
,,,
 40-44 años,2001,272,140
,,,
 40-44 años,2002,269,160
,,,
 40-44 años,2003,266,175
,,,
 40-44 años,2004,308,167
,,,
 40-44 años,2005,253,158
,,,
 40-44 años,2006,302,148
,,,
 40-44 años,2007,370,175
,,,
 40-44 años,2008,345,190
,,,
 40-44 años,2009,475,189
,,,
 40-44 años,2010,416,132
,,,
 40-44 años,2011,475,170
,,,
 40-44 años,2012,497,197
,,,
 40-44 años,2013,455,207
,,,
 40-44 años,2014,443,198
,,,
 40-44 años,2015,547,198
,,,
 40-44 años,2016,593,199
,,,
 40-44 años,2017,583,236
,,,
 40-44 años,2018,521,215
,,,
 40-44 años,2019,482,180
,,,
 40-44 años,2020,568,257
,,,
 40-44 años,2021,657,323
,,,
 40-44 años,2022,481,224
,,,
 40-44 años,2023,521,215
,,,
 45-49 años,2000,318,178
,,,
 45-49 años,2001,328,191
,,,
 45-49 años,2002,290,198
,,,
 45-49 años,2003,340,198
,,,
 45-49 años,2004,307,179
,,,
 45-49 años,2005,325,207
,,,
 45-49 años,2006,366,202
,,,
 45-49 años,2007,428,218
,,,
 45-49 años,2008,424,226
,,,
 45-49 años,2009,475,259
,,,
 45-49 años,2010,472,226
,,,
 45-49 años,2011,518,245
,,,
 45-49 años,2012,493,287
,,,
 45-49 años,2013,486,257
,,,
 45-49 años,2014,437,270
,,,
 45-49 años,2015,514,267
,,,
 45-49 años,2016,508,255
,,,
 45-49 años,2017,546,270
,,,
 45-49 años,2018,540,276
,,,
 45-49 años,2019,524,277
,,,
 45-49 años,2020,714,370
,,,
 45-49 años,2021,835,433
,,,
 45-49 años,2022,595,289
,,,
 45-49 años,2023,561,269
,,,
 50-54 años,2000,281,221
,,,
 50-54 años,2001,333,237
,,,
 50-54 años,2002,335,199
,,,
 50-54 años,2003,352,247
,,,
 50-54 años,2004,388,236
,,,
 50-54 años,2005,349,231
,,,
 50-54 años,2006,353,242
,,,
 50-54 años,2007,448,273
,,,
 50-54 años,2008,410,269
,,,
 50-54 años,2009,524,315
,,,
 50-54 años,2010,482,315
,,,
 50-54 años,2011,479,347
,,,
 50-54 años,2012,544,319
,,,
 50-54 años,2013,526,343
,,,
 50-54 años,2014,513,342
,,,
 50-54 años,2015,589,358
,,,
 50-54 años,2016,584,374
,,,
 50-54 años,2017,615,410
,,,
 50-54 años,2018,571,380
,,,
 50-54 años,2019,576,351
,,,
 50-54 años,2020,933,524
,,,
 50-54 años,2021,918,567
,,,
 50-54 años,2022,619,409
,,,
 50-54 años,2023,642,375
,,,
 55-59 años,2000,416,264
,,,
 55-59 años,2001,345,247
,,,
 55-59 años,2002,341,271
,,,
 55-59 años,2003,385,294
,,,
 55-59 años,2004,398,282
,,,
 55-59 años,2005,404,306
,,,
 55-59 años,2006,420,306
,,,
 55-59 años,2007,433,319
,,,
 55-59 años,2008,487,346
,,,
 55-59 años,2009,552,355
,,,
 55-59 años,2010,546,401
,,,
 55-59 años,2011,559,409
,,,
 55-59 años,2012,577,426
,,,
 55-59 años,2013,560,419
,,,
 55-59 años,2014,576,403
,,,
 55-59 años,2015,602,498
,,,
 55-59 años,2016,672,495
,,,
 55-59 años,2017,687,480
,,,
 55-59 años,2018,700,514
,,,
 55-59 años,2019,691,441
,,,
 55-59 años,2020,"1,181",708
,,,
 55-59 años,2021,"1,121",791
,,,
 55-59 años,2022,723,541
,,,
 55-59 años,2023,687,484
,,,
 60-64 años,2000,392,331
,,,
 60-64 años,2001,442,385
,,,
 60-64 años,2002,401,342
,,,
 60-64 años,2003,428,367
,,,
 60-64 años,2004,461,409
,,,
 60-64 años,2005,464,356
,,,
 60-64 años,2006,408,342
,,,
 60-64 años,2007,526,393
,,,
 60-64 años,2008,533,431
,,,
 60-64 años,2009,629,420
,,,
 60-64 años,2010,608,452
,,,
 60-64 años,2011,576,449
,,,
 60-64 años,2012,588,462
,,,
 60-64 años,2013,612,478
,,,
 60-64 años,2014,653,491
,,,
 60-64 años,2015,720,594
,,,
 60-64 años,2016,744,566
,,,
 60-64 años,2017,751,568
,,,
 60-64 años,2018,750,559
,,,
 60-64 años,2019,800,608
,,,
 60-64 años,2020,"1,394",843
,,,
 60-64 años,2021,"1,465","1,024"
,,,
 60-64 años,2022,914,637
,,,
 60-64 años,2023,847,632
,,,
 65-69 años,2000,473,371
,,,
 65-69 años,2001,506,433
,,,
 65-69 años,2002,523,413
,,,
 65-69 años,2003,556,513
,,,
 65-69 años,2004,544,463
,,,
 65-69 años,2005,548,414
,,,
 65-69 años,2006,523,443
,,,
 65-69 años,2007,567,494
,,,
 65-69 años,2008,618,518
,,,
 65-69 años,2009,675,536
,,,
 65-69 años,2010,664,557
,,,
 65-69 años,2011,631,539
,,,
 65-69 años,2012,617,566
,,,
 65-69 años,2013,723,543
,,,
 65-69 años,2014,683,583
,,,
 65-69 años,2015,872,672
,,,
 65-69 años,2016,799,624
,,,
 65-69 años,2017,771,662
,,,
 65-69 años,2018,761,646
,,,
 65-69 años,2019,847,701
,,,
 65-69 años,2020,"1,536",993
,,,
 65-69 años,2021,"1,589","1,201"
,,,
 65-69 años,2022,971,733
,,,
 65-69 años,2023,852,702
,,,
 70-74 años,2000,507,416
,,,
 70-74 años,2001,541,468
,,,
 70-74 años,2002,556,489
,,,
 70-74 años,2003,653,537
,,,
 70-74 años,2004,608,537
,,,
 70-74 años,2005,593,525
,,,
 70-74 años,2006,570,533
,,,
 70-74 años,2007,670,575
,,,
 70-74 años,2008,791,630
,,,
 70-74 años,2009,833,721
,,,
 70-74 años,2010,838,715
,,,
 70-74 años,2011,812,739
,,,
 70-74 años,2012,767,724
,,,
 70-74 años,2013,861,690
,,,
 70-74 años,2014,784,722
,,,
 70-74 años,2015,958,808
,,,
 70-74 años,2016,920,780
,,,
 70-74 años,2017,897,763
,,,
 70-74 años,2018,840,715
,,,
 70-74 años,2019,911,721
,,,
 70-74 años,2020,"1,565","1,145"
,,,
 70-74 años,2021,"1,606","1,191"
,,,
 70-74 años,2022,"1,092",822
,,,
 70-74 años,2023,897,862
,,,
 75-79 años,2000,499,386
,,,
