Grupo_edad,Año, Hombre, Mujer
 30-34 años,2004,338,119
,,,
 30-34 años,2005,337,158
,,,
 30-34 años,2006,308,127
,,,
 30-34 años,2007,346,146
,,,
 30-34 años,2008,321,144
,,,
 30-34 años,2009,377,133
,,,
 30-34 años,2010,406,139
,,,
 30-34 años,2011,370,116
,,,
 30-34 años,2012,346,144
,,,
 30-34 años,2013,350,111
,,,
 30-34 años,2014,323,146
,,,
 30-34 años,2015,372,128
,,,
 30-34 años,2016,397,137
,,,
 30-34 años,2017,375,138
,,,
 30-34 años,2018,386,153
,,,
 30-34 años,2019,416,124
,,,
 30-34 años,2020,478,161
,,,
 30-34 años,2021,510,200
,,,
 30-34 años,2022,402,161
,,,
 30-34 años,2023,445,160
,,,
 35-39 años,2000,409,173
,,,
 35-39 años,2001,366,173
,,,
 35-39 años,2002,404,173
,,,
 35-39 años,2003,381,144
,,,
 35-39 años,2004,352,143
,,,
 35-39 años,2005,392,130
,,,
 35-39 años,2006,332,155
,,,
 35-39 años,2007,387,160
,,,
 35-39 años,2008,410,151
,,,
 35-39 años,2009,440,167
,,,
 35-39 años,2010,414,167
,,,
 35-39 años,2011,416,155
,,,
 35-39 años,2012,390,155
,,,
 35-39 años,2013,389,142
,,,
 35-39 años,2014,385,177
,,,
 35-39 años,2015,417,164
,,,
 35-39 años,2016,459,164
,,,
 35-39 años,2017,434,189
,,,
 35-39 años,2018,411,185
,,,
 35-39 años,2019,497,189
,,,
 35-39 años,2020,583,220
,,,
 35-39 años,2021,661,290
,,,
 35-39 años,2022,504,202
,,,
 35-39 años,2023,451,194
,,,
 40-44 años,2000,460,192
,,,
 40-44 años,2001,399,202
,,,
 40-44 años,2002,438,206
,,,
 40-44 años,2003,432,211
,,,
 40-44 años,2004,419,236
,,,
 40-44 años,2005,434,201
,,,
 40-44 años,2006,383,177
,,,
 40-44 años,2007,431,194
,,,
 40-44 años,2008,467,226
,,,
 40-44 años,2009,437,220
,,,
 40-44 años,2010,494,205
,,,
 40-44 años,2011,439,197
,,,
 40-44 años,2012,443,212
,,,
 40-44 años,2013,456,185
,,,
 40-44 años,2014,506,217
,,,
 40-44 años,2015,463,229
,,,
 40-44 años,2016,524,230
,,,
 40-44 años,2017,538,219
,,,
 40-44 años,2018,525,262
,,,
 40-44 años,2019,547,249
,,,
 40-44 años,2020,669,308
,,,
 40-44 años,2021,877,412
,,,
 40-44 años,2022,605,274
,,,
 40-44 años,2023,582,271
,,,
 45-49 años,2000,477,257
,,,
 45-49 años,2001,538,234
,,,
 45-49 años,2002,465,291
,,,
 45-49 años,2003,501,286
,,,
 45-49 años,2004,469,274
,,,
 45-49 años,2005,461,267
,,,
 45-49 años,2006,493,276
,,,
 45-49 años,2007,536,298
,,,
 45-49 años,2008,514,315
,,,
 45-49 años,2009,519,308
,,,
 45-49 años,2010,567,273
,,,
 45-49 años,2011,513,284
,,,
 45-49 años,2012,500,286
,,,
 45-49 años,2013,554,283
,,,
 45-49 años,2014,542,309
,,,
 45-49 años,2015,558,302
,,,
 45-49 años,2016,559,322
,,,
 45-49 años,2017,530,342
,,,
 45-49 años,2018,603,336
,,,
 45-49 años,2019,590,358
,,,
 45-49 años,2020,907,437
,,,
 45-49 años,2021,"1,099",601
,,,
 45-49 años,2022,739,399
,,,
 45-49 años,2023,703,387
,,,
 50-54 años,2000,476,319
,,,
 50-54 años,2001,501,336
,,,
 50-54 años,2002,508,339
,,,
 50-54 años,2003,515,344
,,,
 50-54 años,2004,508,380
,,,
 50-54 años,2005,536,356
,,,
 50-54 años,2006,530,338
,,,
 50-54 años,2007,538,363
,,,
 50-54 años,2008,598,351
,,,
 50-54 años,2009,585,384
,,,
 50-54 años,2010,636,397
,,,
 50-54 años,2011,600,376
,,,
 50-54 años,2012,621,402
,,,
 50-54 años,2013,615,391
,,,
 50-54 años,2014,611,425
,,,
 50-54 años,2015,709,451
,,,
 50-54 años,2016,721,450
,,,
 50-54 años,2017,671,409
,,,
 50-54 años,2018,705,458
,,,
 50-54 años,2019,738,439
,,,
 50-54 años,2020,"1,132",600
,,,
 50-54 años,2021,"1,250",806
,,,
 50-54 años,2022,799,548
,,,
 50-54 años,2023,770,494
,,,
 55-59 años,2000,509,431
,,,
 55-59 años,2001,504,400
,,,
 55-59 años,2002,553,398
,,,
 55-59 años,2003,590,440
,,,
 55-59 años,2004,575,407
,,,
 55-59 años,2005,594,426
,,,
 55-59 años,2006,591,383
,,,
 55-59 años,2007,660,446
,,,
 55-59 años,2008,619,475
,,,
 55-59 años,2009,686,425
,,,
 55-59 años,2010,662,501
,,,
 55-59 años,2011,679,479
,,,
 55-59 años,2012,676,480
,,,
 55-59 años,2013,662,513
,,,
 55-59 años,2014,721,575
,,,
 55-59 años,2015,757,599
,,,
 55-59 años,2016,778,665
,,,
 55-59 años,2017,822,599
,,,
 55-59 años,2018,855,648
,,,
 55-59 años,2019,874,686
,,,
 55-59 años,2020,"1,348",931
,,,
 55-59 años,2021,"1,614","1,172"
,,,
 55-59 años,2022,971,743
,,,
 55-59 años,2023,919,671
,,,
 60-64 años,2000,618,475
,,,
 60-64 años,2001,605,518
,,,
 60-64 años,2002,670,574
,,,
 60-64 años,2003,665,567
,,,
 60-64 años,2004,656,584
,,,
 60-64 años,2005,660,576
,,,
 60-64 años,2006,618,563
,,,
 60-64 años,2007,679,573
,,,
 60-64 años,2008,709,618
,,,
 60-64 años,2009,712,534
,,,
 60-64 años,2010,752,595
,,,
 60-64 años,2011,676,581
,,,
 60-64 años,2012,748,623
,,,
 60-64 años,2013,790,651
,,,
 60-64 años,2014,807,692
,,,
 60-64 años,2015,855,691
,,,
 60-64 años,2016,910,695
,,,
 60-64 años,2017,886,759
,,,
 60-64 años,2018,928,790
,,,
 60-64 años,2019,972,772
,,,
 60-64 años,2020,"1,591","1,097"
,,,
 60-64 años,2021,"1,801","1,381"
,,,
 60-64 años,2022,"1,120",895
,,,
 60-64 años,2023,"1,100",891
,,,
 65-69 años,2000,706,630
,,,
 65-69 años,2001,683,647
,,,
 65-69 años,2002,704,631
,,,
 65-69 años,2003,770,643
,,,
 65-69 años,2004,717,638
,,,
 65-69 años,2005,762,723
,,,
 65-69 años,2006,742,671
,,,
 65-69 años,2007,774,755
,,,
 65-69 años,2008,802,713
,,,
 65-69 años,2009,845,710
,,,
 65-69 años,2010,873,788
,,,
 65-69 años,2011,815,786
,,,
 65-69 años,2012,858,818
,,,
 65-69 años,2013,854,755
,,,
 65-69 años,2014,893,768
,,,
 65-69 años,2015,931,866
,,,
 65-69 años,2016,916,900
,,,
 65-69 años,2017,989,892
,,,
 65-69 años,2018,"1,010",917
,,,
 65-69 años,2019,"1,005","1,032"
,,,
 65-69 años,2020,"1,731","1,219"
,,,
 65-69 años,2021,"2,089","1,542"
,,,
 65-69 años,2022,"1,277","1,117"
,,,
 65-69 años,2023,"1,209",976
,,,
 70-74 años,2000,772,694
,,,
 70-74 años,2001,814,734
,,,
 70-74 años,2002,806,843
,,,
 70-74 años,2003,853,802
,,,
 70-74 años,2004,921,823
,,,
 70-74 años,2005,890,889
,,,
 70-74 años,2006,829,783
,,,
 70-74 años,2007,976,913
,,,
 70-74 años,2008,993,861
,,,
 70-74 años,2009,986,969
,,,
 70-74 años,2010,"1,029","1,001"
,,,
 70-74 años,2011,970,937
,,,
 70-74 años,2012,967,939
,,,
 70-74 años,2013,"1,016",966
,,,
 70-74 años,2014,"1,031","1,054"
,,,
 70-74 años,2015,"1,147","1,054"
,,,
 70-74 años,2016,"1,073","1,044"
,,,
 70-74 años,2017,"1,117","1,053"
,,,
 70-74 años,2018,"1,116","1,103"
,,,
 70-74 años,2019,"1,138","1,125"
,,,
 70-74 años,2020,"1,760","1,417"
,,,
 70-74 años,2021,"2,184","1,807"
,,,
 70-74 años,2022,"1,393","1,299"
,,,
 70-74 años,2023,"1,311","1,263"
,,,
 75-79 años,2000,781,723
,,,
 75-79 años,2001,799,773
,,,
 75-79 años,2002,832,817
,,,
 75-79 años,2003,844,825
,,,
 75-79 años,2004,884,805
,,,
 75-79 años,2005,980,888
,,,
 75-79 años,2006,978,970
,,,
 75-79 años,2007,"1,062","1,066"
,,,
 75-79 años,2008,"1,094",993
,,,
 75-79 años,2009,"1,128","1,112"
,,,
 75-79 años,2010,"1,175","1,211"
,,,
 75-79 años,2011,"1,151","1,138"
,,,
 75-79 años,2012,"1,167","1,140"
,,,
 75-79 años,2013,"1,283","1,215"
,,,
 75-79 años,2014,"1,279","1,248"
,,,
