Grupo_edad,Año, Hombre, Mujer
 30-34 años,2004,164,67
,,,
 30-34 años,2005,174,66
,,,
 30-34 años,2006,169,83
,,,
 30-34 años,2007,219,81
,,,
 30-34 años,2008,194,76
,,,
 30-34 años,2009,256,94
,,,
 30-34 años,2010,279,97
,,,
 30-34 años,2011,281,108
,,,
 30-34 años,2012,322,94
,,,
 30-34 años,2013,272,85
,,,
 30-34 años,2014,242,97
,,,
 30-34 años,2015,205,78
,,,
 30-34 años,2016,176,91
,,,
 30-34 años,2017,171,99
,,,
 30-34 años,2018,190,84
,,,
 30-34 años,2019,227,94
,,,
 30-34 años,2020,282,156
,,,
 30-34 años,2021,261,128
,,,
 30-34 años,2022,234,125
,,,
 30-34 años,2023,228,133
,,,
 35-39 años,2000,149,85
,,,
 35-39 años,2001,174,111
,,,
 35-39 años,2002,175,84
,,,
 35-39 años,2003,181,110
,,,
 35-39 años,2004,180,85
,,,
 35-39 años,2005,182,93
,,,
 35-39 años,2006,200,113
,,,
 35-39 años,2007,223,108
,,,
 35-39 años,2008,209,100
,,,
 35-39 años,2009,234,118
,,,
 35-39 años,2010,314,134
,,,
 35-39 años,2011,291,121
,,,
 35-39 años,2012,339,139
,,,
 35-39 años,2013,341,151
,,,
 35-39 años,2014,290,135
,,,
 35-39 años,2015,242,134
,,,
 35-39 años,2016,263,125
,,,
 35-39 años,2017,259,120
,,,
 35-39 años,2018,245,126
,,,
 35-39 años,2019,233,134
,,,
 35-39 años,2020,401,202
,,,
 35-39 años,2021,361,184
,,,
 35-39 años,2022,303,136
,,,
 35-39 años,2023,292,111
,,,
 40-44 años,2000,218,127
,,,
 40-44 años,2001,224,119
,,,
 40-44 años,2002,200,140
,,,
 40-44 años,2003,234,145
,,,
 40-44 años,2004,220,135
,,,
 40-44 años,2005,253,137
,,,
 40-44 años,2006,235,150
,,,
 40-44 años,2007,226,143
,,,
 40-44 años,2008,246,144
,,,
 40-44 años,2009,307,145
,,,
 40-44 años,2010,271,157
,,,
 40-44 años,2011,316,159
,,,
 40-44 años,2012,309,158
,,,
 40-44 años,2013,358,211
,,,
 40-44 años,2014,345,166
,,,
 40-44 años,2015,300,206
,,,
 40-44 años,2016,326,208
,,,
 40-44 años,2017,330,167
,,,
 40-44 años,2018,333,223
,,,
 40-44 años,2019,358,185
,,,
 40-44 años,2020,582,329
,,,
 40-44 años,2021,495,309
,,,
 40-44 años,2022,391,210
,,,
 40-44 años,2023,366,233
,,,
 45-49 años,2000,237,183
,,,
 45-49 años,2001,242,186
,,,
 45-49 años,2002,267,174
,,,
 45-49 años,2003,246,194
,,,
 45-49 años,2004,237,173
,,,
 45-49 años,2005,305,219
,,,
 45-49 años,2006,291,203
,,,
 45-49 años,2007,350,221
,,,
 45-49 años,2008,359,208
,,,
 45-49 años,2009,342,223
,,,
 45-49 años,2010,361,244
,,,
 45-49 años,2011,391,234
,,,
 45-49 años,2012,343,247
,,,
 45-49 años,2013,372,257
,,,
 45-49 años,2014,430,257
,,,
 45-49 años,2015,410,267
,,,
 45-49 años,2016,448,291
,,,
 45-49 años,2017,411,302
,,,
 45-49 años,2018,451,288
,,,
 45-49 años,2019,476,341
,,,
 45-49 años,2020,900,500
,,,
 45-49 años,2021,696,463
,,,
 45-49 años,2022,544,398
,,,
 45-49 años,2023,566,321
,,,
 50-54 años,2000,335,219
,,,
 50-54 años,2001,317,241
,,,
 50-54 años,2002,342,281
,,,
 50-54 años,2003,345,279
,,,
 50-54 años,2004,329,248
,,,
 50-54 años,2005,414,279
,,,
 50-54 años,2006,402,279
,,,
 50-54 años,2007,389,320
,,,
 50-54 años,2008,395,304
,,,
 50-54 años,2009,471,343
,,,
 50-54 años,2010,479,322
,,,
 50-54 años,2011,501,350
,,,
 50-54 años,2012,487,347
,,,
 50-54 años,2013,540,419
,,,
 50-54 años,2014,535,388
,,,
 50-54 años,2015,542,388
,,,
 50-54 años,2016,534,391
,,,
 50-54 años,2017,583,398
,,,
 50-54 años,2018,587,377
,,,
 50-54 años,2019,586,435
,,,
 50-54 años,2020,"1,113",723
,,,
 50-54 años,2021,843,628
,,,
 50-54 años,2022,736,464
,,,
 50-54 años,2023,665,465
,,,
 55-59 años,2000,415,332
,,,
 55-59 años,2001,430,347
,,,
 55-59 años,2002,390,351
,,,
 55-59 años,2003,453,323
,,,
 55-59 años,2004,420,361
,,,
 55-59 años,2005,420,415
,,,
 55-59 años,2006,491,338
,,,
 55-59 años,2007,512,423
,,,
 55-59 años,2008,535,418
,,,
 55-59 años,2009,509,443
,,,
 55-59 años,2010,538,443
,,,
 55-59 años,2011,560,433
,,,
 55-59 años,2012,576,451
,,,
 55-59 años,2013,619,481
,,,
 55-59 años,2014,703,514
,,,
 55-59 años,2015,723,514
,,,
 55-59 años,2016,705,543
,,,
 55-59 años,2017,751,562
,,,
 55-59 años,2018,719,558
,,,
 55-59 años,2019,727,558
,,,
 55-59 años,2020,"1,444","1,031"
,,,
 55-59 años,2021,"1,118",828
,,,
 55-59 años,2022,883,656
,,,
 55-59 años,2023,902,607
,,,
 60-64 años,2000,505,398
,,,
 60-64 años,2001,495,383
,,,
 60-64 años,2002,527,430
,,,
 60-64 años,2003,535,433
,,,
 60-64 años,2004,541,435
,,,
 60-64 años,2005,553,480
,,,
 60-64 años,2006,580,493
,,,
 60-64 años,2007,578,502
,,,
 60-64 años,2008,660,491
,,,
 60-64 años,2009,652,595
,,,
 60-64 años,2010,661,530
,,,
 60-64 años,2011,673,528
,,,
 60-64 años,2012,711,558
,,,
 60-64 años,2013,714,556
,,,
 60-64 años,2014,792,644
,,,
 60-64 años,2015,817,573
,,,
 60-64 años,2016,820,641
,,,
 60-64 años,2017,784,670
,,,
 60-64 años,2018,868,664
,,,
 60-64 años,2019,935,704
,,,
 60-64 años,2020,"1,775","1,318"
,,,
 60-64 años,2021,"1,438","1,084"
,,,
 60-64 años,2022,"1,113",892
,,,
 60-64 años,2023,"1,116",755
,,,
 65-69 años,2000,531,450
,,,
 65-69 años,2001,606,501
,,,
 65-69 años,2002,619,492
,,,
 65-69 años,2003,602,565
,,,
 65-69 años,2004,636,507
,,,
 65-69 años,2005,682,571
,,,
 65-69 años,2006,638,568
,,,
 65-69 años,2007,621,573
,,,
 65-69 años,2008,704,544
,,,
 65-69 años,2009,734,568
,,,
 65-69 años,2010,740,575
,,,
 65-69 años,2011,768,605
,,,
 65-69 años,2012,736,577
,,,
 65-69 años,2013,794,666
,,,
 65-69 años,2014,850,652
,,,
 65-69 años,2015,862,704
,,,
 65-69 años,2016,889,755
,,,
 65-69 años,2017,916,730
,,,
 65-69 años,2018,921,723
,,,
 65-69 años,2019,"1,012",792
,,,
 65-69 años,2020,"1,840","1,320"
,,,
 65-69 años,2021,"1,505","1,066"
,,,
 65-69 años,2022,"1,245",991
,,,
 65-69 años,2023,"1,118",902
,,,
 70-74 años,2000,602,503
,,,
 70-74 años,2001,583,478
,,,
 70-74 años,2002,609,558
,,,
 70-74 años,2003,688,581
,,,
 70-74 años,2004,675,555
,,,
 70-74 años,2005,752,646
,,,
 70-74 años,2006,772,602
,,,
 70-74 años,2007,771,627
,,,
 70-74 años,2008,801,678
,,,
 70-74 años,2009,829,713
,,,
 70-74 años,2010,817,706
,,,
 70-74 años,2011,846,699
,,,
 70-74 años,2012,810,701
,,,
 70-74 años,2013,856,709
,,,
 70-74 años,2014,908,765
,,,
 70-74 años,2015,904,767
,,,
 70-74 años,2016,993,820
,,,
 70-74 años,2017,958,860
,,,
 70-74 años,2018,978,801
,,,
 70-74 años,2019,"1,051",870
,,,
 70-74 años,2020,"1,879","1,390"
,,,
 70-74 años,2021,"1,537","1,212"
,,,
 70-74 años,2022,"1,319","1,077"
,,,
 70-74 años,2023,"1,223",948
,,,
 75-79 años,2000,576,511
,,,
 75-79 años,2001,610,555
,,,
 75-79 años,2002,668,539
,,,
 75-79 años,2003,662,610
,,,
 75-79 años,2004,667,566
,,,
 75-79 años,2005,723,657
,,,
 75-79 años,2006,665,627
,,,
 75-79 años,2007,707,684
,,,
 75-79 años,2008,770,663
,,,
 75-79 años,2009,806,665
,,,
 75-79 años,2010,842,658
,,,
 75-79 años,2011,843,744
,,,
 75-79 años,2012,837,751
,,,
 75-79 años,2013,878,792
,,,
 75-79 años,2014,945,808
,,,
 75-79 años,2015,919,850
,,,
 75-79 años,2016,979,878
,,,
 75-79 años,2017,887,799
,,,
 75-79 años,2018,963,872
,,,
 75-79 años,2019,"1,038",958
,,,
 75-79 años,2020,"1,789","1,406"
,,,
 75-79 años,2021,"1,431","1,185"
,,,
 75-79 años,2022,"1,251","1,089"
,,,
 75-79 años,2023,"1,146",983
,,,
 80-84 años,2000,441,435
,,,
 80-84 años,2001,463,475
,,,
 80-84 años,2002,518,526
,,,
 80-84 años,2003,549,561
,,,
 80-84 años,2004,585,547
,,,
 80-84 años,2005,671,585
,,,
 80-84 años,2006,638,574
,,,
 80-84 años,2007,625,599
,,,
 80-84 años,2008,653,659
,,,
 80-84 años,2009,649,681
,,,
 80-84 años,2010,788,737
,,,
 80-84 años,2011,673,670
,,,
 80-84 años,2012,707,704
,,,
 80-84 años,2013,774,748
,,,
 80-84 años,2014,814,809
,,,
 80-84 años,2015,792,831
,,,
 80-84 años,2016,884,841
,,,
 80-84 años,2017,960,788
,,,
 80-84 años,2018,920,955
,,,
 80-84 años,2019,978,877
,,,
 80-84 años,2020,"1,461","1,302"
,,,
 80-84 años,2021,"1,187","1,112"
,,,
 80-84 años,2022,"1,163","1,094"
,,,
 80-84 años,2023,"1,028",976
,,,
 85 años y más,2000,629,822
,,,
 85 años y más,2001,636,893
,,,
 85 años y más,2002,621,838
,,,
 85 años y más,2003,713,897
,,,
 85 años y más,2004,657,847
,,,
 85 años y más,2005,757,979
,,,
 85 años y más,2006,704,875
,,,
 85 años y más,2007,724,963
,,,
 85 años y más,2008,792,"1,065"
,,,
 85 años y más,2009,835,"1,053"
,,,
 85 años y más,2010,911,"1,251"
,,,
 85 años y más,2011,877,"1,109"
,,,
 85 años y más,2012,920,"1,069"
,,,
 85 años y más,2013,"1,011","1,184"
,,,
 85 años y más,2014,"1,058","1,302"
,,,
 85 años y más,2015,"1,075","1,364"
,,,
 85 años y más,2016,999,"1,325"
,,,
 85 años y más,2017,"1,084","1,418"
,,,
 85 años y más,2018,"1,113","1,546"
,,,
 85 años y más,2019,"1,095","1,510"
,,,
 85 años y más,2020,"1,620","1,929"
,,,
 85 años y más,2021,"1,497","1,681"
,,,
 85 años y más,2022,"1,494","1,851"
,,,
 85 años y más,2023,"1,198","1,720"
