Grupo_edad,Año, Hombre, Mujer
 30-34 años,2004,73,28
,,,
 30-34 años,2005,56,31
,,,
 30-34 años,2006,83,36
,,,
 30-34 años,2007,65,23
,,,
 30-34 años,2008,96,44
,,,
 30-34 años,2009,79,28
,,,
 30-34 años,2010,75,26
,,,
 30-34 años,2011,82,28
,,,
 30-34 años,2012,63,42
,,,
 30-34 años,2013,83,42
,,,
 30-34 años,2014,88,34
,,,
 30-34 años,2015,76,41
,,,
 30-34 años,2016,101,39
,,,
 30-34 años,2017,100,33
,,,
 30-34 años,2018,88,39
,,,
 30-34 años,2019,107,46
,,,
 30-34 años,2020,163,67
,,,
 30-34 años,2021,181,77
,,,
 30-34 años,2022,137,63
,,,
 30-34 años,2023,141,63
,,,
 35-39 años,2000,77,46
,,,
 35-39 años,2001,87,44
,,,
 35-39 años,2002,82,33
,,,
 35-39 años,2003,88,35
,,,
 35-39 años,2004,77,41
,,,
 35-39 años,2005,81,43
,,,
 35-39 años,2006,89,46
,,,
 35-39 años,2007,63,42
,,,
 35-39 años,2008,76,51
,,,
 35-39 años,2009,82,47
,,,
 35-39 años,2010,94,40
,,,
 35-39 años,2011,90,52
,,,
 35-39 años,2012,81,50
,,,
 35-39 años,2013,97,54
,,,
 35-39 años,2014,104,62
,,,
 35-39 años,2015,89,54
,,,
 35-39 años,2016,99,60
,,,
 35-39 años,2017,107,58
,,,
 35-39 años,2018,123,55
,,,
 35-39 años,2019,149,44
,,,
 35-39 años,2020,205,85
,,,
 35-39 años,2021,208,107
,,,
 35-39 años,2022,141,73
,,,
 35-39 años,2023,123,64
,,,
 40-44 años,2000,96,36
,,,
 40-44 años,2001,90,49
,,,
 40-44 años,2002,91,50
,,,
 40-44 años,2003,97,41
,,,
 40-44 años,2004,89,52
,,,
 40-44 años,2005,82,60
,,,
 40-44 años,2006,85,43
,,,
 40-44 años,2007,105,54
,,,
 40-44 años,2008,85,63
,,,
 40-44 años,2009,120,66
,,,
 40-44 años,2010,125,73
,,,
 40-44 años,2011,76,61
,,,
 40-44 años,2012,90,64
,,,
 40-44 años,2013,127,53
,,,
 40-44 años,2014,113,51
,,,
 40-44 años,2015,113,69
,,,
 40-44 años,2016,156,66
,,,
 40-44 años,2017,121,75
,,,
 40-44 años,2018,144,63
,,,
 40-44 años,2019,164,78
,,,
 40-44 años,2020,303,147
,,,
 40-44 años,2021,305,185
,,,
 40-44 años,2022,172,66
,,,
 40-44 años,2023,137,69
,,,
 45-49 años,2000,90,54
,,,
 45-49 años,2001,97,58
,,,
 45-49 años,2002,89,68
,,,
 45-49 años,2003,107,63
,,,
 45-49 años,2004,92,86
,,,
 45-49 años,2005,103,64
,,,
 45-49 años,2006,104,63
,,,
 45-49 años,2007,113,71
,,,
 45-49 años,2008,134,83
,,,
 45-49 años,2009,123,88
,,,
 45-49 años,2010,115,86
,,,
 45-49 años,2011,133,74
,,,
 45-49 años,2012,147,72
,,,
 45-49 años,2013,119,91
,,,
 45-49 años,2014,145,107
,,,
 45-49 años,2015,170,73
,,,
 45-49 años,2016,136,102
,,,
 45-49 años,2017,163,75
,,,
 45-49 años,2018,196,104
,,,
 45-49 años,2019,172,102
,,,
 45-49 años,2020,425,210
,,,
 45-49 años,2021,407,217
,,,
 45-49 años,2022,207,97
,,,
 45-49 años,2023,192,115
,,,
 50-54 años,2000,98,78
,,,
 50-54 años,2001,120,75
,,,
 50-54 años,2002,111,96
,,,
 50-54 años,2003,104,68
,,,
 50-54 años,2004,108,100
,,,
 50-54 años,2005,127,82
,,,
 50-54 años,2006,131,97
,,,
 50-54 años,2007,127,92
,,,
 50-54 años,2008,164,100
,,,
 50-54 años,2009,149,114
,,,
 50-54 años,2010,151,116
,,,
 50-54 años,2011,143,104
,,,
 50-54 años,2012,138,108
,,,
 50-54 años,2013,161,112
,,,
 50-54 años,2014,170,133
,,,
 50-54 años,2015,206,124
,,,
 50-54 años,2016,188,140
,,,
 50-54 años,2017,212,133
,,,
 50-54 años,2018,220,160
,,,
 50-54 años,2019,216,126
,,,
 50-54 años,2020,535,281
,,,
 50-54 años,2021,481,282
,,,
 50-54 años,2022,258,166
,,,
 50-54 años,2023,218,155
,,,
 55-59 años,2000,110,78
,,,
 55-59 años,2001,127,98
,,,
 55-59 años,2002,133,91
,,,
 55-59 años,2003,133,111
,,,
 55-59 años,2004,121,106
,,,
 55-59 años,2005,129,98
,,,
 55-59 años,2006,165,114
,,,
 55-59 años,2007,146,112
,,,
 55-59 años,2008,136,138
,,,
 55-59 años,2009,176,121
,,,
 55-59 años,2010,174,122
,,,
 55-59 años,2011,165,151
,,,
 55-59 años,2012,205,119
,,,
 55-59 años,2013,192,156
,,,
 55-59 años,2014,206,161
,,,
 55-59 años,2015,187,181
,,,
 55-59 años,2016,210,202
,,,
 55-59 años,2017,251,182
,,,
 55-59 años,2018,251,197
,,,
 55-59 años,2019,256,197
,,,
 55-59 años,2020,595,372
,,,
 55-59 años,2021,608,395
,,,
 55-59 años,2022,273,219
,,,
 55-59 años,2023,267,182
,,,
 60-64 años,2000,147,121
,,,
 60-64 años,2001,147,129
,,,
 60-64 años,2002,158,130
,,,
 60-64 años,2003,128,123
,,,
 60-64 años,2004,154,137
,,,
 60-64 años,2005,149,120
,,,
 60-64 años,2006,153,116
,,,
 60-64 años,2007,180,146
,,,
 60-64 años,2008,169,160
,,,
 60-64 años,2009,191,157
,,,
 60-64 años,2010,187,167
,,,
 60-64 años,2011,192,132
,,,
 60-64 años,2012,207,155
,,,
 60-64 años,2013,207,161
,,,
 60-64 años,2014,221,177
,,,
 60-64 años,2015,219,189
,,,
 60-64 años,2016,271,231
,,,
 60-64 años,2017,278,218
,,,
 60-64 años,2018,304,242
,,,
 60-64 años,2019,274,224
,,,
 60-64 años,2020,795,403
,,,
 60-64 años,2021,678,514
,,,
 60-64 años,2022,345,295
,,,
 60-64 años,2023,346,234
,,,
 65-69 años,2000,167,146
,,,
 65-69 años,2001,174,154
,,,
 65-69 años,2002,189,158
,,,
 65-69 años,2003,183,168
,,,
 65-69 años,2004,201,164
,,,
 65-69 años,2005,162,158
,,,
 65-69 años,2006,188,158
,,,
 65-69 años,2007,205,167
,,,
 65-69 años,2008,174,181
,,,
 65-69 años,2009,208,196
,,,
 65-69 años,2010,188,196
,,,
 65-69 años,2011,212,217
,,,
 65-69 años,2012,262,210
,,,
 65-69 años,2013,244,200
,,,
 65-69 años,2014,251,226
,,,
 65-69 años,2015,257,233
,,,
 65-69 años,2016,284,206
,,,
 65-69 años,2017,258,244
,,,
 65-69 años,2018,313,234
,,,
 65-69 años,2019,297,265
,,,
 65-69 años,2020,685,475
,,,
 65-69 años,2021,717,504
,,,
 65-69 años,2022,337,308
,,,
 65-69 años,2023,368,302
,,,
 70-74 años,2000,183,143
,,,
 70-74 años,2001,168,186
,,,
 70-74 años,2002,199,163
,,,
 70-74 años,2003,181,193
,,,
 70-74 años,2004,202,216
,,,
 70-74 años,2005,209,180
,,,
 70-74 años,2006,225,213
,,,
 70-74 años,2007,206,192
,,,
 70-74 años,2008,244,204
,,,
 70-74 años,2009,256,224
,,,
 70-74 años,2010,216,220
,,,
 70-74 años,2011,235,232
,,,
 70-74 años,2012,264,239
,,,
 70-74 años,2013,305,218
,,,
 70-74 años,2014,250,250
,,,
 70-74 años,2015,255,232
,,,
 70-74 años,2016,325,246
,,,
 70-74 años,2017,309,261
,,,
 70-74 años,2018,323,284
,,,
 70-74 años,2019,306,280
,,,
 70-74 años,2020,673,477
,,,
 70-74 años,2021,708,525
,,,
 70-74 años,2022,368,326
,,,
 70-74 años,2023,387,325
,,,
 75-79 años,2000,175,178
,,,
 75-79 años,2001,209,193
,,,
 75-79 años,2002,211,207
,,,
 75-79 años,2003,206,196
,,,
 75-79 años,2004,242,213
,,,
 75-79 años,2005,217,239
