Grupo_edad,Año, Hombre, Mujer
 30-34 años,2004,113,47
,,,
 30-34 años,2005,130,60
,,,
 30-34 años,2006,129,63
,,,
 30-34 años,2007,155,44
,,,
 30-34 años,2008,166,52
,,,
 30-34 años,2009,312,61
,,,
 30-34 años,2010,299,58
,,,
 30-34 años,2011,217,57
,,,
 30-34 años,2012,197,56
,,,
 30-34 años,2013,187,37
,,,
 30-34 años,2014,168,49
,,,
 30-34 años,2015,131,38
,,,
 30-34 años,2016,139,59
,,,
 30-34 años,2017,126,46
,,,
 30-34 años,2018,116,49
,,,
 30-34 años,2019,113,53
,,,
 30-34 años,2020,148,53
,,,
 30-34 años,2021,178,72
,,,
 30-34 años,2022,139,68
,,,
 30-34 años,2023,130,67
,,,
 35-39 años,2000,105,44
,,,
 35-39 años,2001,91,46
,,,
 35-39 años,2002,94,42
,,,
 35-39 años,2003,120,37
,,,
 35-39 años,2004,114,48
,,,
 35-39 años,2005,127,46
,,,
 35-39 años,2006,110,45
,,,
 35-39 años,2007,142,63
,,,
 35-39 años,2008,213,61
,,,
 35-39 años,2009,326,57
,,,
 35-39 años,2010,285,77
,,,
 35-39 años,2011,232,56
,,,
 35-39 años,2012,206,66
,,,
 35-39 años,2013,171,61
,,,
 35-39 años,2014,164,76
,,,
 35-39 años,2015,158,77
,,,
 35-39 años,2016,172,74
,,,
 35-39 años,2017,148,71
,,,
 35-39 años,2018,134,64
,,,
 35-39 años,2019,139,77
,,,
 35-39 años,2020,197,85
,,,
 35-39 años,2021,207,102
,,,
 35-39 años,2022,160,84
,,,
 35-39 años,2023,134,74
,,,
 40-44 años,2000,110,62
,,,
 40-44 años,2001,134,62
,,,
 40-44 años,2002,124,59
,,,
 40-44 años,2003,132,64
,,,
 40-44 años,2004,127,52
,,,
 40-44 años,2005,158,85
,,,
 40-44 años,2006,149,76
,,,
 40-44 años,2007,170,90
,,,
 40-44 años,2008,203,85
,,,
 40-44 años,2009,280,102
,,,
 40-44 años,2010,229,82
,,,
 40-44 años,2011,196,72
,,,
 40-44 años,2012,213,72
,,,
 40-44 años,2013,190,92
,,,
 40-44 años,2014,212,100
,,,
 40-44 años,2015,193,81
,,,
 40-44 años,2016,232,103
,,,
 40-44 años,2017,194,106
,,,
 40-44 años,2018,178,93
,,,
